#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
82,MD20C_I081K01N08,True,1321895.620109,0.008560,0.004998,0.936646,0.381164,0.142444
34,MD20C_I033K01N08,True,1321990.809113,0.006340,0.005071,0.938128,0.378205,0.137008
8,MD20C_I007K01N08,True,1322041.565551,0.007550,0.005109,0.958683,0.263093,0.087484
12,MD20C_I011K01N08,True,1322286.427482,0.007920,0.005296,0.957249,0.270686,0.091456
91,MD20C_I090K01N08,True,1322314.653856,0.008680,0.005317,0.946722,0.336265,0.116494
60,MD20C_I059K01N08,True,1322428.602801,0.005880,0.005404,0.962291,0.237299,0.080245
7,MD20C_I006K01N08,True,1322518.309648,0.005340,0.005472,0.952461,0.301579,0.102358
63,MD20C_I062K01N08,True,1322762.493693,0.005560,0.005658,0.947591,0.337368,0.113198
28,MD20C_I027K01N08,True,1322807.626637,0.007060,0.005692,0.943576,0.349968,0.123366
5,MD20C_I004K01N08,True,1322815.731942,0.003550,0.005698,0.954388,0.292173,0.096738
43,MD20C_I042K01N08,True,1322930.264049,0.007190,0.005785,0.944421,0.354869,0.119796
55,MD20C_I054K01N08,True,1322960.275925,0.011540,0.005808,0.952773,0.302117,0.100287
64,MD20C_I063K01N08,True,1323132.774608,0.004100,0.005939,0.959687,0.256021,0.085703
76,MD20C_I075K01N08,True,1323170.371943,0.008490,0.005968,0.954523,0.292466,0.096245
93,MD20C_I092K01N08,True,1323170.371943,0.008490,0.005968,0.954523,0.292466,0.096245
11,MD20C_I010K01N08,True,1323195.029904,0.007570,0.005986,0.939120,0.373389,0.133745
17,MD20C_I016K01N08,True,1323353.358935,0.007560,0.006107,0.940757,0.366720,0.129962
47,MD20C_I046K01N08,True,1323383.301041,0.007910,0.006130,0.939195,0.373905,0.134115
89,MD20C_I088K01N08,True,1323415.178587,0.006750,0.006154,0.954292,0.297864,0.096883
79,MD20C_I078K01N08,True,1323973.945949,0.007320,0.006579,0.932347,0.408440,0.150573
39,MD20C_I038K01N08,True,1324240.414537,0.007640,0.006781,0.945447,0.339294,0.118083
87,MD20C_I086K01N08,True,1324294.544764,0.007800,0.006822,0.928197,0.423746,0.161429
14,MD20C_I013K01N08,True,1324294.544764,0.007800,0.006822,0.928197,0.423746,0.161429
84,MD20C_I083K01N08,True,1324393.409221,0.008290,0.006897,0.951831,0.304280,0.102313
86,MD20C_I085K01N08,True,1324495.700228,0.009280,0.006975,0.953194,0.297679,0.099166
95,MD20C_I094K01N08,True,1324505.303682,0.006740,0.006983,0.952876,0.299079,0.099858
58,MD20C_I057K01N08,True,1324557.342937,0.010240,0.007022,0.941099,0.359850,0.128494
38,MD20C_I037K01N08,True,1324577.004158,0.002890,0.007037,0.952476,0.299627,0.100694
22,MD20C_I021K01N08,True,1324592.384585,0.006380,0.007049,0.925830,0.433106,0.167695
85,MD20C_I084K01N08,True,1324685.551590,0.005650,0.007120,0.945625,0.334088,0.117670
44,MD20C_I043K01N08,True,1324831.510450,0.006680,0.007231,0.921764,0.450353,0.178195
23,MD20C_I022K01N08,True,1325607.080966,0.003720,0.007820,0.945967,0.336363,0.115734
13,MD20C_I012K01N08,True,1325718.471903,0.009530,0.007905,0.935311,0.396191,0.142801
40,MD20C_I039K01N08,True,1325950.655596,0.007700,0.008081,0.944703,0.334745,0.120726
83,MD20C_I082K01N08,True,1326089.623016,0.004400,0.008187,0.938603,0.354163,0.135226
59,MD20C_I058K01N08,True,1326176.496864,0.014770,0.008253,0.931939,0.394185,0.151707
50,MD20C_I049K01N08,True,1326207.062677,0.010930,0.008276,0.933182,0.387290,0.148735
30,MD20C_I029K01N08,True,1326207.062677,0.010930,0.008276,0.933182,0.387290,0.148735
68,MD20C_I067K01N08,True,1326270.557402,0.015580,0.008325,0.931838,0.394783,0.151968
26,MD20C_I025K01N08,True,1326564.823315,0.008260,0.008548,0.935013,0.379584,0.143854
20,MD20C_I019K01N08,True,1326666.884797,0.016610,0.008626,0.932900,0.392124,0.148579
53,MD20C_I052K01N08,True,1326983.075151,0.012080,0.008866,0.934604,0.377594,0.144868
96,MD20C_I095K01N08,True,1327053.922322,0.016050,0.008920,0.932361,0.387772,0.150294
74,MD20C_I073K01N08,True,1327260.006665,0.012750,0.009077,0.944315,0.339439,0.119311
33,MD20C_I032K01N08,True,1327565.873504,0.007120,0.009309,0.933465,0.406825,0.145876
45,MD20C_I044K01N08,True,1328075.910421,0.003810,0.009697,0.937895,0.351789,0.135946
52,MD20C_I051K01N08,True,1328132.990942,0.006390,0.009741,0.929849,0.391661,0.156660
3,MD20C_I002K01N08,True,1328637.393765,0.006570,0.010124,0.937754,0.371238,0.134844
2,MD20C_I001K01N08,True,1329251.106750,0.005660,0.010591,0.916228,0.447317,0.192686
25,MD20C_I024K01N08,True,1329305.294329,0.006590,0.010632,0.936845,0.372548,0.137083
19,MD20C_I018K01N08,True,1329305.294329,0.006590,0.010632,0.936845,0.372548,0.137083
1,MD20C_I000K01N08,True,1329383.373381,0.005120,0.010691,0.935227,0.366181,0.143749
16,MD20C_I015K01N08,True,1329410.462277,0.004710,0.010712,0.936576,0.376588,0.137676
99,MD20C_I098K01N08,True,1329410.462277,0.004710,0.010712,0.936576,0.376588,0.137676
56,MD20C_I055K01N08,True,1329436.380164,0.003700,0.010731,0.909720,0.479703,0.210439
75,MD20C_I074K01N08,True,1329973.429379,0.007130,0.011140,0.935222,0.382748,0.140934
24,MD20C_I023K01N08,True,1329973.429379,0.007130,0.011140,0.935222,0.382748,0.140934
48,MD20C_I047K01N08,True,1330120.462543,0.005970,0.011252,0.931363,0.395931,0.151880
49,MD20C_I048K01N08,True,1332776.163572,0.004090,0.013271,0.924379,0.436669,0.166153
65,MD20C_I064K01N08,True,1333114.110709,0.005700,0.013528,0.918855,0.452183,0.181266
31,MD20C_I030K01N08,True,1333528.715868,0.004490,0.013843,0.923689,0.444010,0.168060
67,MD20C_I066K01N08,True,1335973.411829,0.010340,0.015701,0.920777,0.446512,0.175086
