05107001163,05107001165
05037000C23,05037000W08
05121000009,05121000020
05011000014,05043000012
05071000PER,05101000JEF
05069000215,05069000219
05061000019,05061000022
05145000073,05145000076
05007000044,05007000090
05007000063,05007000082
05069000005,05069000041
05119000018,05119000022
05075000013,05121000003
05033000011,051310002-C
05069000036,05069000040
05131009-3G,05131009-3H
05017000304,05043000005
05081000AW1,05081000AW3
05007000105,05007000108
05119000010,05119000017
05119000095,05119000096
05093000050,0509300050A
05033000014,05033000040
05031000043,05111000041
05093000027,05093000030
05071000LEE,05071000STO
05075000019,05075000020
05061000014,05061000016
051310004-E,051310004-N
05065000019,05065000021
05083000100,05083000108
05051000032,05051000122
05025000003,05025000016
05023000015,05023000018
05069000214,05069000320
05119000122,05119000128
050470009-A,050470009-C
050050002-1,050050002-3
05145000015,05145000032
05149000012,05149000025
05073000030,05073000035
050890MAP21,05129000010
05137000114,05137000123
05061000010,05061000011
05141000019,05141000023
050050011-5,05137000118
05007000016,05143000840
05049000002,05049000011
05115000047,05115000054
050470007-C,05083000117
05061000035,05061000043
05003000016,05043000008
05143000748,05143000759
05023000025,05145000010
05003000008,05003000010
05051000102,05051000104
05021000006,05021000007
05105000005,05105000015
05055000001,0505500004A
05033000034,05033000039
05055000004,05055000027
05083000106,05083000113
05001000032,05069000010
05051000013,05051000024
05145000030,05145000042
05123000035,05123000055
050470008-D,05131009-1A
05045000022,05045000039
051310003-M,051310003-O
05131009-3M,05131009-3P
05145000074,05145000076
05057000018,0509900BODR
05053000001,05053000005
05069000109,05069000201
05073000040,05073000085
05007000067,05143000680
05065000026,05065000200
05071000HOW,05071000PIT
05119000072,05119000075
05115000031,05115000032
05119000028,05119000031
05119000058,05119000061
05073000030,05073000115
05131009-2A,05131009-4I
05035000070,05077000004
05145000038,05145000077
050470008-D,050470008-G
05033000030,05033000031
05059000CEN,05059000LON
05119000062,05119000063
05023000029,05023000030
05143000100,05143000440
05031000011,05031000012
05083000137,05131009-1N
05067000020,05147000004
05057000006,05057000011
05055000018,0505500004A
05093000030,0509300011B
05077000002,05077000005
05115000057,05141000021
05057000015,05109000009
05029000025,05045000038
05023000032,05023000034
05127000007,05127000012
05131009-3B,05131009-4F
05021000013,05021000015
05003000004,05003000009
05137000114,05137000124
05063000030,05075000021
05065000012,05065000019
05119000022,05119000023
05123000038,05123000040
05051000043,05051000093
05085000015,05119000055
