BLOCK,PRECINCT
050014802001031,05001000014
050014802001032,05001000014
050014802001033,05001000014
050014802001034,05001000014
050014802001035,05001000011
050014802001036,05001000011
050014802001037,05001000011
050014802001038,05001000011
050014802001039,05001000011
050014802001040,05001000011
050014802001041,05001000011
050014802001042,05001000011
050014802001043,05001000011
050014802001044,05001000011
050014802001045,05001000011
050014802001046,05001000014
050014802001047,05001000014
050014802001048,05001000014
050014802001049,05001000014
050014802001050,05001000014
050014802001051,05001000014
050014802001052,05001000014
050014802001053,05001000014
050014802001054,05001000014
050014802001055,05001000014
050014802001056,05001000014
050014802001057,05001000014
050014802001058,05001000014
050014802001059,05001000041
050014802001060,05001000041
050014802001061,05001000041
050014802001062,05001000041
050014802001063,05001000041
050014802001064,05001000041
050014802001065,05001000041
050014802001066,05001000041
050014802001067,05001000041
050014802001068,05001000041
050014802001069,05001000044
050014802001070,05001000041
050014802001071,05001000041
050014802001072,05001000041
050014802001073,05001000041
050014802001074,05001000041
050014802001075,05001000041
050014802001076,05001000044
050014802001077,05001000044
050014802001078,05001000041
050014802001079,05001000041
050014802001080,05001000041
050014802001081,05001000041
050014802001082,05001000041
050014802001083,05001000041
050014802001084,05001000041
050014802001085,05001000041
050014802001086,05001000044
050014802001087,05001000041
050014802001088,05001000041
050014802001089,05001000044
050014802001090,05001000044
050014802001091,05001000044
050014802001092,05001000044
050014802001093,05001000044
050014802001094,05001000041
050014802001095,05001000044
050014802001096,05001000044
050014802001097,05001000044
050014802001098,05001000044
050014802001099,05001000044
050014802001100,05001000044
050014802001101,05001000044
050014802001102,05001000044
050014802001103,05001000044
050014802001104,05001000044
050014802001105,05001000044
050014802001106,05001000044
050014802001107,05001000044
050014802001108,05001000044
050014802001109,05001000044
050014802001110,05001000044
050014802001111,05001000044
050014802001112,05001000044
050014802001113,05001000044
050014802001114,05001000044
050014802001115,05001000044
050014802001116,05001000044
050014802001117,05001000047
050014802001118,05001000047
050014802001119,05001000044
050014802001120,05001000047
050014802001121,05001000047
050014802001122,05001000047
050014802001123,05001000047
050014802001124,05001000047
050014802001125,05001000047
050014802001126,05001000047
050014802001127,05001000047
050014802001128,05001000047
050014802001129,05001000047
050014802001130,05001000048
050014802001131,05001000047
050014802001132,05001000047
050014802001133,05001000047
050014802001134,05001000044
050014802001135,05001000044
050014802001136,05001000044
050014802001137,05001000044
050014802001138,05001000044
050014802001139,05001000044
050014802001140,05001000044
050014802001141,05001000044
050014802001142,05001000044
050014802001143,05001000044
050014802001144,05001000044
050014802001145,05001000044
050014802001146,05001000044
050014802001147,05001000043
050014802001148,05001000043
050014802001149,05001000044
050014802001150,05001000044
050014802001151,05001000044
050014802001152,05001000044
050014802001153,05001000043
050014802001154,05001000041
050014802001155,05001000041
050014802001156,05001000041
050014802001157,05001000044
050014802001158,05001000041
050014802001159,05001000041
050014802001160,05001000044
050014802001161,05001000043
050014802001162,05001000043
050014802001163,05001000044
050014802001164,05001000046
050014802001165,05001000041
050014802001166,05001000041
050014802001167,05001000041
050014802001168,05001000041
050014802001169,05001000041
050014802001170,05001000041
050014802001171,05001000041
050014802001172,05001000041
050014802001173,05001000041
050014802001174,05001000041
050014802001175,05001000041
050014802001176,05001000041
050014802001177,05001000014
050014802001178,05001000014
050014802001179,05001000014
050014802001180,05001000014
050014802001181,05001000014
050014802001182,05001000014
050014802001183,05001000014
050014802001184,05001000014
050014802001185,05001000014
050014802001186,05001000014
050014802001187,05001000014
050014802001188,05001000014
050014802001189,05001000014
050014802001190,05001000014
050014802001191,05001000014
050014802001192,05001000014
050014802001193,05001000014
050014802001194,05001000014
050014802001195,05001000014
050014802001196,05001000014
050014802001197,05001000014
050014802001198,05001000014
050014802001199,05001000014
050014802001200,05001000014
050014802001201,05001000014
050014802001202,05001000014
050014802001203,05001000014
050014802001204,05001000014
050014802001205,05001000014
050014802001206,05001000014
050014802001207,05001000014
050014802001208,05001000014
050014802001209,05001000014
050014802001210,05001000014
050014802001211,05001000014
050014802001212,05001000014
050014802001213,05001000041
050014802001214,05001000041
050014802001215,05001000041
050014802001216,05001000041
050014802001217,05001000041
050014802001218,05001000014
050014802001219,05001000014
050014802001220,05001000041
050014802001221,05001000041
050014802001222,05001000041
050014802001223,05001000041
050014802001224,05001000041
050014802001225,05001000041
050014802001226,05001000041
050014802001227,05001000041
050014802001228,05001000041
050014802001229,05001000041
050014802001230,05001000046
050014802001231,05001000014
050014802001232,05001000014
050014802001233,05001000046
050014802001234,05001000046
050014802001235,05001000046
050014802001236,05001000046
050014802001237,05001000046
050014802001238,05001000043
050014802001239,05001000043
050014802001240,05001000043
050014802001241,05001000043
050014802001242,05001000043
050014802001243,05001000043
050014802001244,05001000043
050014802001245,05001000043
050014802001246,05001000043
050014802001247,05001000043
050014802001248,05001000043
050014802001249,05001000043
050014802001250,05001000043
050014802001251,05001000043
050014802001252,05001000043
050014802001253,05001000043
050014802001254,05001000043
050014802001255,05001000043
050014802001256,05001000043
050014802001257,05001000043
050014802001258,05001000043
050014802001259,05001000044
050014802001260,05001000044
050014802001261,05001000044
050014802001262,05001000048
050014802001263,05001000048
050014802001264,05001000048
050014802001265,05001000048
050014802001266,05001000048
050014802001267,05001000047
050014802001268,05001000043
050014802001269,05001000043
050014802001270,05001000043
050014802001271,05001000043
050014802001272,05001000043
050014802001273,05001000043
050014802001274,05001000045
050014802001275,05001000045
050014802001276,05001000045
050014802001277,05001000043
050014802001278,05001000043
050014802001279,05001000045
050014802001280,05001000046
050014802001281,05001000045
050014802001282,05001000045
050014802001283,05001000046
050014802001284,05001000046
050014802001285,05001000046
050014802001286,05001000046
050014802001287,05001000046
050014802001288,05001000046
050014802001289,05001000046
050014802001290,05001000046
050014802001291,05001000046
050014802001292,05001000046
050014802001293,05001000046
050014802001294,05001000014
050014802001295,05001000014
050014802001296,05001000014
050014802001297,05001000014
050014802001298,05001000014
050014802001299,05001000014
050014802001300,05001000014
050014802001301,05001000014
050014802001302,05001000014
050014802001303,05001000014
050014802001304,05001000014
050014802001305,05001000014
050014802001306,05001000014
050014802001307,05001000014
050014802001308,05001000014
050014802001309,05001000015
050014802001310,05001000015
050014802001311,05001000015
050014802001312,05001000015
050014802001313,05001000015
050014802001314,05001000014
050014802001315,05001000014
050014802001316,05001000014
050014802001317,05001000013
050014802001318,05001000015
050014802001319,05001000015
050014802001320,05001000015
050014802001321,05001000015
050014802001322,05001000015
050014802001323,05001000015
050014802001324,05001000015
050014802001325,05001000015
050014802001326,05001000015
050014802001327,05001000015
050014802001328,05001000015
050014802001329,05001000015
050014802001330,05001000015
050014802001331,05001000015
050014802001332,05001000015
050014802001333,05001000015
050014802001334,05001000015
050014802001335,05001000015
050014802001336,05001000015
050014802001337,05001000015
050014802001338,05001000015
050014802001339,05001000014
050014802001340,05001000014
050014802001341,05001000015
050014802001342,05001000015
050014802001343,05001000014
050014802001344,05001000014
050014802001345,05001000014
050014802001346,05001000014
050014802001347,05001000014
050014802001348,05001000014
050014802001349,05001000014
050014802001350,05001000013
050014802001351,05001000014
050014802001352,05001000014
050014802001353,05001000014
050014802001354,05001000014
050014802001355,05001000014
050014802001356,05001000014
050014802001357,05001000014
050014802001358,05001000014
050014802001359,05001000014
050014802001360,05001000046
050014802001361,05001000046
050014802001362,05001000046
050014802001363,05001000046
050014802001364,05001000046
050014802001365,05001000046
050014802001366,05001000046
050014802001367,05001000046
050014802001368,05001000046
050014802001369,05001000046
050014802001370,05001000046
050014802001371,05001000046
050014802001372,05001000046
050014802001373,05001000046
050014802001374,05001000046
050014802001375,05001000046
050014802001376,05001000046
050014802001377,05001000046
050014802001378,05001000046
050014802001379,05001000046
050014802001380,05001000046
050014802001381,05001000046
050014802001382,05001000045
050014802001383,05001000045
050014802001384,05001000045
050014802001385,05001000046
050014802001386,05001000046
050014802001387,05001000038
050014802001388,05001000038
050014802001389,05001000046
050014802001390,05001000045
050014802001391,05001000045
050014802001392,05001000045
050014802001393,05001000045
050014802001394,05001000045
050014802001395,05001000045
050014802001396,05001000045
050014802001397,05001000045
050014802001398,05001000045
050014802001399,05001000045
050014802001400,05001000045
050014802001401,05001000045
050014802001402,05001000043
050014802001403,05001000043
050014802001404,05001000043
050014802001405,05001000038
050014802001406,05001000038
050014802001407,05001000038
050014802001408,05001000038
050014802001409,05001000045
050014802001410,05001000045
050014802001411,05001000045
050014802001412,05001000045
050014802001413,05001000038
050014802001414,05001000038
050014802001415,05001000038
050014802001416,05001000013
050014802001417,05001000044
050014802001418,05001000043
050014802001419,05001000046
050014802001420,05001000046
050014802001421,05001000043
050014802001422,05001000043
050014802001423,05001000045
050014802001424,05001000045
050014802001425,05001000048
050014802001426,05001000048
050014802001427,05001000048
050014802001428,05001000044
050014802001429,05001000046
050014802001430,05001000046
050014802001431,05001000014
050014802001432,05001000046
050014802001433,05001000014
050014802001434,05001000014
050014802001435,05001000045
050014802001436,05001000043
050014802001437,05001000011
050014802001438,05001000011
050014802001439,05001000011
050014802001440,05001000041
050014802001441,05001000041
050014802001442,05001000041
050014802001443,05001000014
050014802001444,05001000044
050014802001445,05001000044
050014802001446,05001000045
050014803001000,05001000071
050014803001001,05001000071
050014803001002,05001000071
050014803001003,05001000071
050014803001004,05001000071
050014803001005,05001000071
050014803001006,05001000071
050014803001007,05001000071
050014803001008,05001000071
050014803001009,05001000071
050014803001010,05001000071
050014803001011,05001000071
050014803001012,05001000071
050014803001013,05001000071
050014803001014,05001000071
050014803001015,05001000071
050014803001016,05001000071
050014803001017,05001000071
050014803001018,05001000071
050014803001019,05001000071
050014803001020,05001000071
050014803001021,05001000071
050014803001022,05001000071
050014803001023,05001000071
050014803001024,05001000071
050014803001025,05001000071
050014803001026,05001000071
050014803001027,05001000071
050014803001028,05001000071
050014803001029,05001000071
050014803001030,05001000071
050014803001031,05001000071
050014803001032,05001000071
050014803001033,05001000071
050014803001034,05001000071
050014803001035,05001000071
050014803001036,05001000071
050014803001037,05001000071
050014803001038,05001000071
050014803001039,05001000071
050014803001040,05001000071
050014803001041,05001000071
050014803001042,05001000071
050014803001043,05001000071
050014803001044,05001000071
050014803001045,05001000071
050014803001046,05001000071
050014803001047,05001000071
050014803001048,05001000081
050014803001049,05001000081
050014803001050,05001000081
050014803001051,05001000081
050014803001052,05001000081
050014803001053,05001000081
050014803001054,05001000081
050014803001055,05001000081
050014803001056,05001000081
050014803001057,05001000081
050014803001058,05001000081
050014803001059,05001000081
050014803001060,05001000081
050014803001061,05001000081
050014803001062,05001000081
050014803001063,05001000081
050014803001064,05001000081
050014803001065,05001000081
050014803001066,05001000081
050014803001067,05001000081
050014803001068,05001000081
050014803001069,05001000081
050014803001070,05001000081
050014803001071,05001000081
050014803001072,05001000081
050014803001073,05001000081
050014803001074,05001000081
050014803001075,05001000081
050014803001076,05001000081
050014803001077,05001000081
050014803001078,05001000081
050014803001079,05001000081
050014803001080,05001000081
050014803001081,05001000081
050014803001082,05001000081
050014803001083,05001000081
050014803001084,05001000081
050014803001085,05001000081
050014803001086,05001000081
050014803001087,05001000081
050014803001088,05001000081
050014803001089,05001000081
050014803001090,05001000081
050014803001091,05001000081
050014803001092,05001000081
050014803002000,05001000011
050014803002001,05001000011
050014803002002,05001000011
050014803002003,05001000042
050014803002004,05001000011
050014803002005,05001000011
050014803002006,05001000011
050014803002007,05001000042
050014803002008,05001000042
050014803002009,05001000042
050014803002010,05001000042
050014803002011,05001000042
050014803002012,05001000042
050014803002013,05001000042
050014803002014,05001000042
050014803002015,05001000042
050014803002016,05001000042
050014803002017,05001000042
050014803002018,05001000042
050014803002019,05001000071
050014803002020,05001000071
050014803002021,05001000042
050014803002022,05001000042
050014803002023,05001000042
050014803002024,05001000042
050014803002025,05001000042
050014803002026,05001000071
050014803002027,05001000071
050014803002028,05001000014
050014803002029,05001000014
050014803002030,05001000014
050014803002031,05001000014
050014803002032,05001000042
050014803002033,05001000081
050014803002034,05001000081
050014803002035,05001000042
050014803002036,05001000042
050014803002037,05001000042
050014803002038,05001000081
050014803002039,05001000081
050014803002040,05001000081
050014803002041,05001000081
050014803002042,05001000081
050014803002043,05001000081
050014803002044,05001000081
050014803002045,05001000081
050014803002046,05001000081
050014803002047,05001000081
050014803002048,05001000081
050014803002049,05001000081
050014803002050,05001000081
050014803002051,05001000081
050014803002052,05001000081
050014803002053,05001000081
050014803002054,05001000081
050014803002055,05001000081
050014803002056,05001000081
050014803002057,05001000081
050014803002058,05001000081
050014803002059,05001000081
050014803002060,05001000081
050014803002061,05001000081
050014803002062,05001000081
050014803002063,05001000081
050014803002064,05001000081
050014803002065,05001000081
050014803002066,05001000081
050014803002067,05001000081
050014803002068,05001000081
050014803002069,05001000081
050014803002070,05001000071
050014803002071,05001000041
050014803002072,05001000041
050014803002073,05001000081
050014804001000,05001000071
050014804001001,05001000071
050014804001002,05001000071
050014804001003,05001000071
050014804001004,05001000071
050014804001005,05001000071
050014804001006,05001000071
050014804001007,05001000071
050014804001008,05001000071
050014804001009,05001000071
050014804001010,05001000071
050014804001011,05001000071
050014804001012,05001000071
050014804001013,05001000071
050014804001014,05001000071
050014804001015,05001000071
050014804001016,05001000071
050014804001017,05001000071
050014804001018,05001000071
050014804001019,05001000071
050014804001020,05001000071
050014804001021,05001000071
050014804001022,05001000071
050014804001023,05001000071
050014804001024,05001000071
050014804001025,05001000071
050014804001026,05001000071
050014804001027,05001000071
050014804001028,05001000071
050014804001029,05001000071
050014804001030,05001000071
050014804001031,05001000071
050014804001032,05001000071
050014804001033,05001000071
050014804001034,05001000071
050014804001035,05001000071
050014804001036,05001000071
050014804001037,05001000071
050014804001038,05001000071
050014804001039,05001000071
050014804001040,05001000071
050014804001041,05001000071
050014804001042,05001000071
050014804001043,05001000071
050014804001044,05001000071
050014804001045,05001000071
050014804001046,05001000071
050014804001047,05001000071
050014804001048,05001000071
050014804001049,05001000071
050014804001050,05001000071
050014804001051,05001000071
050014804001052,05001000071
050014804001053,05001000071
050014804001054,05001000071
050014804001055,05001000071
050014804001056,05001000071
050014804001057,05001000071
050014804001058,05001000071
050014804001059,05001000071
050014804001060,05001000071
050014804001061,05001000071
050014804001062,05001000071
050014804001063,05001000071
050014804001064,05001000071
050014804001065,05001000071
050014804001066,05001000071
050014804001067,05001000071
050014804001068,05001000071
050014804001069,05001000071
050014804001070,05001000071
050014804001071,05001000071
050014804001072,05001000071
050014804001073,05001000071
050014804001074,05001000071
050014804001075,05001000071
050014804001076,05001000071
050014804001077,05001000071
050014804001078,05001000071
050014804001079,05001000071
050014804001080,05001000071
050014804001081,05001000071
050014804001082,05001000071
050014804001083,05001000071
050014804001084,05001000071
050014804001085,05001000071
050014804001086,05001000071
050014804001087,05001000071
050014804001088,05001000071
050014804001089,05001000071
050014804001090,05001000071
050014804001091,05001000071
050014804001092,05001000071
050014804001093,05001000071
050014804001094,05001000071
050014804001095,05001000071
050014804001096,05001000071
050014804001097,05001000071
050014804001098,05001000071
050014804001099,05001000071
050014804001100,05001000071
050014804001101,05001000071
050014804001102,05001000071
050014804001103,05001000071
050014804001104,05001000071
050014804001105,05001000071
050014804001106,05001000071
050014804001107,05001000071
050014804001108,05001000071
050014804001109,05001000071
050014804001110,05001000071
050014804002000,05001000011
050014804002001,05001000011
050014804002002,05001000042
050014804002003,05001000042
050014804002004,05001000042
050014804002005,05001000042
050014804002006,05001000042
050014804002007,05001000042
050014804002008,05001000042
050014804002009,05001000042
050014804002010,05001000042
050014804002011,05001000042
050014804002012,05001000042
050014804002013,05001000011
050014804002014,05001000011
050014804002015,05001000042
050014804002016,05001000042
050014804002017,05001000042
050014804002018,05001000042
050014804002019,05001000042
050014804002020,05001000042
050014804002021,05001000042
050014804002022,05001000042
050014804002023,05001000042
050014804002024,05001000042
050014804002025,05001000042
050014804002026,05001000071
050014804002027,05001000071
050014804002028,05001000042
050014804002029,05001000042
050014804002030,05001000042
050014804002031,05001000042
050014804002032,05001000042
050014804002033,05001000042
050014804002034,05001000042
050014804002035,05001000042
050014804002036,05001000042
050014804002037,05001000042
050014804002038,05001000042
050014804002039,05001000042
050014804002040,05001000071
050014804002041,05001000071
050014804002042,05001000071
050014804002043,05001000071
050014804002044,05001000042
050014804002045,05001000042
050014804002046,05001000071
050014804002047,05001000042
050014804002048,05001000042
050014804002049,05001000042
050014804002050,05001000042
050014804002051,05001000071
050014804002052,05001000071
050014804002053,05001000071
050014804002054,05001000071
050014804002055,05001000042
050014804002056,05001000042
050014804002057,05001000042
050014804002058,05001000042
050014804002059,05001000042
050014804002060,05001000042
050014804002061,05001000042
050014804002062,05001000041
050014804002063,05001000041
050014804002064,05001000071
050014804002065,05001000071
050014804002066,05001000071
050014804002067,05001000071
050014805001000,05001000091
050014805001001,05001000042
050014805001002,05001000091
050014805001003,05001000091
050014805001004,05001000091
050014805001005,05001000091
050014805001006,05001000091
050014805001007,05001000091
050014805001008,05001000091
050014805001009,05001000091
050014805001010,05001000091
050014805001011,05001000091
050014805001012,05001000091
050014805001013,05001000091
050014805001014,05001000091
050014805001015,05001000091
050014805001016,05001000091
050014805001017,05001000091
050014805001018,05001000091
050014805001019,05001000091
050014805001020,05001000091
050014805001021,05001000091
050014805001022,05001000091
050014805001023,05001000091
050014805001024,05001000091
050014805001025,05001000091
050014805001026,05001000091
050014805001027,05001000091
050014805001028,05001000091
050014805001029,05001000091
050014805001030,05001000091
050014805001031,05001000091
050014805001032,05001000091
050014805001033,05001000091
050014805001034,05001000091
050014805001035,05001000091
050014805001036,05001000091
050014805001037,05001000091
050014805001038,05001000091
050014805001039,05001000091
050014805001040,05001000091
050014805001041,05001000091
050014805001042,05001000091
050014805001043,05001000091
050014805001044,05001000091
050014805001045,05001000091
050014805001046,05001000091
050014805001047,05001000091
050014805001048,05001000091
050014805002000,05001000071
050014805002001,05001000071
050014805002002,05001000071
050014805002003,05001000071
050014805002004,05001000071
050014805002005,05001000071
050014805002006,05001000071
050014805002007,05001000071
050014805002008,05001000071
050014805002009,05001000071
050014805002010,05001000071
050014805002011,05001000071
050014805002012,05001000071
050014805002013,05001000071
050014805002014,05001000071
050014805002015,05001000071
050014805002016,05001000071
050014805002017,05001000071
050014805002018,05001000071
050014805002019,05001000071
050014805002020,05001000071
050014805002021,05001000071
050014805002022,05001000071
050014805002023,05001000071
050014805002024,05001000091
050014805002025,05001000091
050014805002026,05001000091
050014805002027,05001000091
050014805002028,05001000091
050014805002029,05001000081
050014805002030,05001000071
050014805002031,05001000071
050014805002032,05001000071
050014805002033,05001000081
050014805002034,05001000081
050014805002035,05001000081
050014805002036,05001000081
050014805002037,05001000071
050014805002038,05001000081
050014805002039,05001000081
050014805002040,05001000081
050014805002041,05001000081
050014805002042,05001000081
050014805002043,05001000081
050014805002044,05001000081
050014805002045,05001000081
050014805002046,05001000091
050014805002047,05001000091
050014805002048,05001000091
050014805002049,05001000091
050014805002050,05001000091
050014805002051,05001000091
050014805002052,05001000091
050014805002053,05001000091
050014805002054,05001000091
050014805002055,05001000091
050014805002056,05001000091
050014805002057,05001000091
050014805002058,05001000081
050014805002059,05001000081
050014805002060,05001000081
050014805002061,05001000081
050014805002062,05001000081
050014805002063,05001000091
050014805002064,05001000091
050014805002065,05001000091
050014805002066,05001000091
050014805002067,05001000091
050014805002068,05001000091
050014805002069,05001000091
050014805002070,05001000091
050014805002071,05001000091
050014805002072,05001000091
050014805002073,05001000091
050014805002074,05001000091
050014805002075,05001000091
050014805002076,05001000091
050014805002077,05001000091
050014805002078,05001000081
050014805002079,05001000081
050014805002080,05001000081
050014805002081,05001000081
050014805002082,05001000081
050014805002083,05001000081
050014805002084,05001000081
050014805002085,05001000081
050014805002086,05001000081
050014805002087,05001000081
050014805002088,05001000081
050014805002089,05001000091
050014805002090,05001000091
050014805002091,05001000081
050014805002092,05001000081
050014805002093,05001000081
050014805002094,05001000081
050014805002095,05001000081
050014805002096,05001000081
050014805002097,05001000091
050014805002098,05001000091
050014805002099,05001000091
050014805002100,05001000091
050014805002101,05001000081
050014805002102,05001000081
050014805002103,05001000081
050014805002104,05001000091
050014805002105,05001000091
050014805002106,05001000091
050014805002107,05001000091
050014805002108,05001000091
050014805002109,05001000091
050014805002110,05001000091
050014805002111,05001000091
050014805002112,05001000091
050014805002113,05001000081
050014805002114,05001000081
050014805002115,05001000081
050014805002116,05001000081
050014805002117,05001000081
050014805002118,05001000071
050014805002119,05001000091
050014805002120,05001000081
050014805002121,05001000081
050014805002122,05001000081
050014805002123,05001000081
050014805002124,05001000081
050014805003000,05001000081
050014805003001,05001000081
050014805003002,05001000091
050014805003003,05001000091
050014805003004,05001000091
050014805003005,05001000091
050014805003006,05001000091
050014805003007,05001000091
050014805003008,05001000091
050014805003009,05001000081
050014805003010,05001000091
050014805003011,05001000091
050014805003012,05001000081
050014805003013,05001000081
050014805003014,05001000081
050014805003015,05001000041
050014805003016,05001000091
050014805003017,05001000091
050014805003018,05001000091
050014805003019,05001000091
050014805003020,05001000091
050014805003021,05001000091
050014805003022,05001000081
050014805003023,05001000041
050014805003024,05001000081
050014805003025,05001000081
050014805003026,05001000041
050014805003027,05001000081
050014805003028,05001000091
050014805003029,05001000091
050014805003030,05001000041
050014805003031,05001000042
050014805003032,05001000042
050014805003033,05001000041
050014805003034,05001000041
