GEOID,POP,X,Y
20001952600,1791,-95.20361903740658,37.87382886394077
20001952700,2009,-95.37626569705414,37.97692347738356
20001952800,3813,-95.39736871081239,37.94488731121766
20001952900,2230,-95.40217474985475,37.89179847384732
20001953000,2683,-95.45194670841887,37.83212852939248
20003953600,4951,-95.20084880634893,38.31826958046601
20003953700,2885,-95.32029291769430,38.18386257401600
20005081600,4217,-95.33288689270101,39.52747706872661
20005081701,3786,-95.17092527150845,39.57947382850017
20005081702,2602,-95.08600214842672,39.59594001232757
20005081800,2705,-95.15276633137950,39.53481578019971
20005081900,3038,-95.12463523336451,39.56495401808057
20007968100,2724,-98.68391503983842,37.36262627158994
20007968200,1504,-98.68542098279418,37.13252109991189
20009971100,3716,-98.59573736505202,38.49105036731064
20009971200,1512,-98.91230101772817,38.51659920699532
20009971300,3087,-98.78568995619959,38.50097484722849
20009971400,2447,-98.76518284835467,38.37974787958254
20009971500,3343,-98.79752331940713,38.37350862304081
20009971600,3927,-98.78383071801846,38.36458501942844
20009971700,2665,-98.76552005754033,38.36236978835574
20009971801,4796,-98.77679607683146,38.34410815084654
20011955600,2647,-94.84881902470194,37.95404801799128
20011955700,2205,-94.88167195799529,37.76087737609656
20011955800,3533,-94.74590756941878,37.83133277332933
20011955900,3324,-94.66170488404521,37.82698491977852
20011956000,2651,-94.70433223936654,37.83482259152412
20013480600,2786,-95.62555980637896,39.86606487701815
20013480700,3585,-95.54432675575460,39.85409407761362
20013480800,3137,-95.46472431888273,39.75733778168342
20015020101,2272,-96.76744974366621,37.96950232990277
20015020102,3495,-96.65332927382296,37.66219848113256
20015020204,3314,-97.00389514999613,37.69413935539951
20015020205,4160,-96.88677698163268,37.75396390626054
20015020206,4460,-97.13164680981318,37.68664536943596
20015020207,3897,-97.14389563280531,37.70868856801982
20015020208,3292,-97.13027049408562,37.71943289901827
20015020209,1913,-97.07957583717898,37.70937585449397
20015020210,3263,-97.09836276541164,37.66500168861897
20015020300,3739,-96.84225593513774,37.85366417321674
20015020400,2225,-96.85229146749749,37.81510160088367
20015020500,5313,-96.87790114768453,37.81514843997911
20015020601,4438,-97.03864762532912,37.76952623345108
20015020602,3110,-97.04430060845471,37.90009448630106
20015020700,3999,-96.97461940050678,37.70234798277550
20015020800,2913,-96.97595349114162,37.67879604674135
20015020901,4143,-96.92994116331325,37.60685505058250
20015020902,3994,-97.13484522189201,37.57037451016244
20015020903,3440,-96.93062990500511,37.51849250671122
20017960600,2572,-96.59392863806202,38.30204585331630
20019964600,3379,-96.24537826230498,37.15005721554193
20021958100,2597,-94.75448231789888,37.26541019645823
20021958200,1901,-94.95133418183636,37.14497866500699
20021958300,3585,-94.83178208326979,37.17093003575065
20021958400,3606,-94.69219253833474,37.09756707236006
20021958500,3479,-94.64460471917150,37.07959741677944
20021958600,4194,-94.74840090207319,37.02553344607969
20023950200,2616,-101.73110421835418,39.78586933589253
20025967100,1991,-99.82030769182798,37.23552304365090
20027458100,3632,-97.16658822188954,39.34879535197337
20027458200,4485,-97.11711399680614,39.38097708788781
20029977100,2245,-97.51105969877345,39.47514860354437
20029977200,2215,-97.62144228914656,39.56404725925837
20029977300,3177,-97.67984225759905,39.56305454406852
20029977400,1395,-97.79918660100662,39.47968600007315
20031966100,2553,-95.62370376720146,38.23688271493362
20031966200,2854,-95.85048799281729,38.24106646737381
20031966300,2953,-95.76977413513225,38.18399062925253
20033967600,1689,-99.27187147740781,37.19128039920077
20035493100,2535,-96.70068770255402,37.22046253958987
20035493200,2921,-96.97967920602365,37.38712134070941
20035493300,2710,-97.02709495566440,37.17572603672048
20035493400,2419,-97.01653946473577,37.25255548727184
20035493500,5017,-96.95996373993192,37.26615448022300
20035493600,4094,-96.97137213564010,37.23638330712406
20035493700,3450,-97.03282401707806,37.08816385862788
20035493800,4454,-97.07227243091764,37.09526974462884
20035493900,3216,-96.96028700241439,37.05476750000000
20035494000,2277,-97.04736626613698,37.05322967525353
20035494100,1456,-97.02273337052588,37.04654903020890
20037956600,4115,-94.69399474067362,37.58188131996217
20037956700,3458,-94.93747893539165,37.51062196733060
20037956800,3304,-94.83320720947653,37.50647753737487
20037956900,4161,-94.69738585538272,37.46968396742158
20037957000,3459,-94.65573194213204,37.42490514469512
20037957100,2811,-94.69755430886401,37.43086331658888
20037957200,2189,-94.74199816543386,37.42595250757157
20037957300,3061,-94.74294647306472,37.37357605958309
20037957400,2129,-94.71625816905545,37.40438176301512
20037957500,2513,-94.70498029677105,37.40729001527109
20037957601,4406,-94.65849326634304,37.37279718266668
20037957602,3366,-94.69553911068789,37.39676883601745
20039951300,2764,-100.45989954482783,39.78475649204729
20041084100,3974,-97.17679021879871,39.04009837287485
20041084200,2390,-97.26428547911307,38.75886032479286
20041084300,2279,-97.23198327456832,38.90692017465479
20041084400,4805,-97.19674780883375,38.92896333836792
20041084500,2798,-97.03731519866724,38.79332197096009
20041084600,2156,-96.94924489488739,38.67474890957726
20043020100,2059,-95.26229294242646,39.81980028267763
20043020200,2121,-95.10981814218117,39.74501560725852
20043020300,3330,-94.96526694205484,39.79172450248031
20045000100,2775,-95.22589445275065,39.01260235853746
20045000201,2118,-95.20514740928071,38.95550870999588
20045000202,4971,-95.22785886047886,38.95892250610895
20045000301,4470,-95.24107019994617,38.96371235531968
20045000302,1881,-95.24126723031110,38.95307450227855
20045000400,4884,-95.25984278809585,38.95352930378072
20045000501,3130,-95.24923219532612,38.98157958553669
20045000502,5014,-95.25124525207301,38.96716174426181
20045000602,6515,-95.32101408896463,38.95689061014387
20045000603,10171,-95.30896362646421,38.98491855498683
20045000604,5331,-95.27029839338088,38.98226051784128
20045000701,4061,-95.29763411248254,38.96426474427047
20045000703,2973,-95.28174311373429,38.96440192602430
20045000704,3435,-95.26773130706376,38.96428600748761
20045000797,4944,-95.29036923689983,38.94930845194497
20045000801,5900,-95.30297713718890,38.93303172014470
20045000802,5859,-95.26986041622311,38.92881610658777
20045000902,2400,-95.25104454279112,38.92291698683280
20045000903,1790,-95.25115538588612,38.94640399346194
20045000904,3921,-95.25145140973784,38.93877615505014
20045001001,2654,-95.23263640622883,38.93156471910405
20045001002,5885,-95.20098983860204,38.92941881344349
20045001201,1787,-95.20040220667981,38.88497031978505
20045001202,7613,-95.10176901665143,38.90581403775732
20045001203,7161,-95.16003751462061,38.78748144074662
20045001400,4759,-95.39298741990611,38.86292327411087
20045001500,2383,-95.38975254306463,39.02629060824157
20047969600,1392,-99.30966793374881,37.88666977906768
20047969700,1515,-99.41893925374382,37.92941134557221
20049965100,2483,-96.24408665448507,37.45368811048885
20051072600,2609,-99.16945736509230,38.91667084057861
20051072701,5253,-99.30864188375401,38.87840121262977
20051072702,3156,-99.28004192022811,38.88186084310692
20051072801,4805,-99.32673751396683,38.88939830730524
20051072802,3369,-99.35914723682072,38.90729674346659
20051072901,2769,-99.32670318618806,38.87445477057412
20051072902,3694,-99.35336292461361,38.84078584298812
20051073000,3279,-99.46433075103621,38.91869486897403
20053086600,1978,-98.15323223495216,38.66852307377074
20053086700,4398,-98.34959676396169,38.77568724024543
20055960100,4496,-100.72444593746670,38.05276582921085
20055960200,6839,-100.90126343697992,38.02441859547089
20055960300,2952,-100.86484349336999,37.97322909549551
20055960401,1985,-100.85989562669776,37.98383434357366
20055960403,2619,-100.84564858481244,37.98349433451902
20055960404,4197,-100.83157205765991,38.02857825932667
20055960501,2501,-100.80435072766105,37.96956641260147
20055960503,1148,-100.82357570545483,37.90740331855223
20055960505,1594,-100.86656002191712,37.96290264760745
20055960507,1784,-100.84592972538006,37.96853504641692
20055960508,3202,-100.83125141668386,37.96677386407944
20055960600,5153,-100.90639338594603,37.93068768727054
20057961600,1973,-99.83319964266427,37.81134183633024
20057961700,1872,-99.90913624622628,37.58720235435098
20057961801,4478,-100.00739932344187,37.77021991197834
20057961802,4806,-99.96031662614357,37.78511048728518
20057961901,4529,-100.04159025395857,37.76139538299541
20057961902,3877,-100.06803057328140,37.79245818191534
20057962000,4938,-100.06738036087272,37.72580957827424
20057962101,4564,-100.00546701312192,37.74742326778904
20057962102,3250,-99.97146504645347,37.71465622068556
20059954101,3847,-95.40989474041145,38.63357138620452
20059954102,3095,-95.18002997147755,38.70215430635754
20059954200,2892,-95.27449264715194,38.63734148270813
20059954300,5441,-95.30061511299512,38.59485075985989
20059954400,4774,-95.25608250343082,38.59663694691442
20059954500,5947,-95.24034098727553,38.50271625467586
20061000100,2103,-96.81433733629190,39.04328006002208
20061000200,2682,-96.83991178591860,39.04048689711102
20061000300,4952,-96.85617991059030,39.04492565320915
20061000401,4200,-96.85125259327275,39.01023002516871
20061000402,1651,-96.84357166124794,39.02038991461470
20061000500,2669,-96.82900061597425,39.02114125020344
20061000601,5659,-96.83813119794898,39.07227527681874
20061000602,2908,-96.78288277626385,39.06797551229023
20061000700,2753,-96.67002208549262,38.96823041481244
20061000801,2405,-96.87795787159625,39.02912976253237
20061000802,4757,-96.90503241495550,39.06125394165005
20063955300,2718,-100.48290474044444,38.91609555313692
20065952300,2415,-99.88325262707599,39.34971603697076
20067963600,1377,-101.30695984537290,37.56189526347791
20067963700,5975,-101.34753213626976,37.57328643425832
20069962600,2769,-100.42650918689949,37.91023753028647
20069962700,2884,-100.44367058163685,37.65019677379131
20071958100,1284,-101.80596843515509,38.48053745281061
20073965600,1975,-96.23080066589425,37.98916557080814
20073965700,2455,-96.27685793213995,37.82730411109996
20073965800,1586,-96.23408355866023,37.71425698577857
20075958600,2518,-101.79125646473646,37.99915254384018
20077961600,1970,-97.93303404339298,37.27688730126469
20077961700,1296,-98.13626971352916,37.15870648950001
20077961800,2219,-98.01950687188705,37.16001242378968
20079030100,4511,-97.32607991665932,38.06825710815350
20079030200,5277,-97.39039157762896,38.06420220483733
20079030300,5726,-97.38300887664566,38.02889241442658
20079030400,5003,-97.32257354978280,38.03140175346574
20079030500,6130,-97.43732688146817,38.10879258515808
20079030601,3520,-97.31002539736953,37.97166303346351
20079030602,3857,-97.59449099372819,37.97248651421462
20081463100,3780,-100.87119180750921,37.56225074078579
20083461100,1723,-99.89793599503388,38.08748384738987
20085082600,5152,-95.66513526244987,39.46018499935963
20085082700,4052,-95.72755401583130,39.46923061243024
20085082800,4028,-95.89168270126157,39.38178200186171
