BLOCK,PRECINCT
280039502021010,28003000102
280039502021011,28003000102
280039502021012,28003000102
280039502021013,28003000102
280039502021014,28003000102
280039502021015,28003000102
280039502021016,28003000102
280039502021017,28003000102
280039502021018,28003000504
280039502021019,28003000504
280039502021020,28003000504
280039502021021,28003000504
280039502021022,28003000204
280039502021023,28003000204
280039502021024,28003000204
280039502021025,28003000204
280039502022000,28003000102
280039502022001,28003000102
280039502022002,28003000102
280039502022003,28003000102
280039502022004,28003000102
280039502022005,28003000102
280039502022006,28003000504
280039502022007,28003000504
280039502022008,28003000102
280039502022009,28003000504
280039502022010,28003000504
280039502022011,28003000102
280039502022012,28003000102
280039502022013,28003000102
280039502022014,28003000103
280039502022015,28003000102
280039502022016,28003000102
280039502022017,28003000504
