GEOID,DISTRICT
47135006954,4
47135006952,4
47071003705,1
47157008171,9
47157008195,9
47099005174,3
47099005163,3
47099005162,3
47099005164,3
47099005165,3
47099005167,3
47099005159,3
47099005173,3
47017000819,1
47017000803,1
47043002267,4
47043002256,4
47043002255,4
47101005251,3
47083004304,4
47079004112,4
47079004110,1
47079004106,1
47157008190,9
47157008170,9
47071003702,1
47071003703,1
47071003704,1
47071003707,1
47071003716,1
47071003712,1
47071003718,1
47157008079,1
47157008237,9
47157008110,9
47157008231,9
47157008064,9
47157008250,9
47157008070,1
47157008168,9
47157008131,9
47157008233,9
47157008182,9
47157008184,9
47085004406,4
47085004405,4
47085004407,4
47085004404,4
47085004401,4
47085004403,4
47049002559,5
47049002557,5
47049002551,8
47049002562,5
47049002553,8
47049002561,5
47049002552,5
47083004302,4
47083004303,4
47083004306,4
47099005160,3
47099005161,3
47099005151,3
47079004101,1
47101005252,3
47101005253,4
47101005257,3
47079004105,1
47079004102,1
47079004113,4
47079004103,4
47079004109,1
47079004104,1
47079004108,1
47051002661,5
47051005764,5
47051002663,5
47157008122,9
47157008091,9
47157008071,1
47157008055,1
47157008101,9
47077004002,1
47077004011,1
47045002361,1
47045002352,1
47045002362,1
47045002358,1
47045002353,1
47045002357,1
47045002365,1
47045002364,1
47109006151,1
47109006155,1
47169008801,2
47169008807,2
47169008810,2
47157008057,9
47157008089,9
47157008176,9
47157008174,9
47045002359,1
47101005254,3
47101005255,3
47157008136,9
47157008103,9
47053002771,1
47085004402,4
47085004408,4
47017000809,1
47017000802,1
47099005170,3
47099005171,3
47099005156,3
47151007754,6
47151007751,8
47137007055,5
47137007053,5
47055002860,3
47055002854,3
47055002862,3
47055002857,3
47055002856,3
47055002853,3
47055002852,3
47011000502,8
47011000507,8
47151007760,6
47051002660,5
47051005757,5
47051002657,5
47051002662,5
47051002667,5
47051002668,5
47051002652,5
47043002251,4
47043002252,4
47051002666,5
47043002254,4
47043002253,4
47043002265,4
47043002263,4
47043002259,4
47043002258,4
47119005956,3
47119005962,3
47119005953,3
47119005969,3
47119005964,3
47119005970,3
47119005951,3
47119005971,3
47119005965,3
47157008261,1
47045002356,1
47109006157,1
47109006158,1
47109006152,1
47109006167,1
47077004003,1
47145007471,8
47145007458,8
47145007453,8
47157008202,9
47157008121,9
47157008145,9
47157008197,9
47157008222,9
47157008086,9
47157008183,9
47157008189,9
47119005963,3
47119005966,3
47119005958,3
47119005959,3
47119005960,3
47119005961,3
47119005968,3
47017000810,1
47017000807,1
47017000805,1
47017000812,1
47017000806,1
47117005855,3
47117005856,3
47055002864,3
47055002859,3
47055002863,3
47055002855,3
47117005859,3
47117005852,3
47051002653,5
47043002266,4
47077004013,1
47077004004,1
47109006154,1
47109006165,1
47119005967,3
47119005957,3
47119005954,3
47131006761,1
47131006762,1
47131006752,1
47131006757,1
47131006760,1
47053002762,1
47053002763,1
47053002753,1
47053002759,1
47053002752,1
47053002770,1
47053002769,1
47053002768,1
47011000501,8
47011000509,8
47051002651,5
47145007467,8
47011000504,8
47119005952,3
47053002777,1
47053002778,1
47053002775,1
47053002772,1
47053002758,1
47053002754,1
47053002760,1
47053002755,1
47077004005,1
47077004001,1
47011000515,8
47145007464,8
47145007472,8
47145007452,8
47011000513,8
47003000109,5
47003000108,5
47003000111,3
47003000110,3
47003000103,3
47003000105,3
47003000102,5
47151007757,6
47151007756,6
47157008172,9
47157008113,9
47157008192,9
47043002260,4
47043002261,4
47043002262,4
47043002264,4
47053002776,1
47053002773,1
47053002774,1
47011000508,8
47011000506,8
47145007463,8
47017000804,1
47017000801,1
47131006759,1
47131006754,1
47131006753,1
47161008405,4
47151007755,6
47109006156,1
47077004008,1
47077004007,1
47049002556,5
47157008119,9
47157008241,9
47157008081,1
47157008051,1
47157008234,9
47157008142,9
47157008109,9
47157008246,9
47071003717,1
47135006955,4
47135006953,4
47135006957,4
47161008402,4
47145007462,8
47017000808,1
47125006464,4
47125006462,4
47125006468,4
47125006471,4
47125006467,4
47125006461,4
47049002555,8
47049002563,5
47049002558,5
47099005153,3
47117005857,3
47117005853,3
47117005858,3
47125006478,4
47125006451,4
47125006452,4
47125006460,4
47125006473,4
47125006458,4
47125006457,4
47125006470,4
47027001306,5
47027001305,5
47053002756,1
47053002757,1
47131006756,1
47131006751,1
47145007454,8
47181009408,1
47181009404,3
47181009401,1
47181009402,4
47181009409,3
47181009414,3
47181009405,1
47181009406,3
47181009403,3
47125006456,4
47125006476,4
47125006474,4
47125006455,4
47125006454,4
47035001722,5
47035001709,8
47035001708,8
47035001703,8
47035001717,8
47035001705,5
47035001712,5
47181009411,3
47181009410,3
47125006453,4
47125006463,4
47181009412,3
47181009413,3
47017000818,1
47099005166,3
47189009830,2
47189009831,2
47189009827,2
47189009826,2
47189009828,2
47189009808,5
47189009809,2
47189009802,2
47189009810,2
47189009814,2
47189009817,2
47189009819,2
47177009211,5
47177009207,5
47177009217,5
47099005154,3
47099005155,3
47099005157,3
47099005152,3
47099005158,3
47011000514,8
47011000510,8
47011000516,8
47011000505,8
47011000512,8
47157008226,9
47157008061,9
47157008093,9
47157008082,9
47157008090,9
47157008210,9
47145007465,8
47107006053,8
47107006059,8
47183009503,1
47183009501,1
47183009504,1
47183009507,1
47183009502,1
47183009509,1
47183009506,1
47183009508,1
47183009505,1
47051002655,5
47051002656,5
47051002658,5
47129006654,8
47129006657,8
47129006651,8
47129006653,8
47189009816,5
47189009811,5
47189009832,2
47189009833,2
47189009815,2
47189009829,2
47189009803,2
47189009822,2
47183009510,1
47099005168,3
47143007358,8
47143007357,8
47143007361,8
47145007461,8
47145007474,8
47189009804,2
47189009806,2
47189009820,5
47189009807,2
47189009823,2
47189009825,2
47169008809,2
47129006652,8
47129006662,8
47129006658,8
47089004605,7
47089004602,7
47089004606,7
47089004601,7
47145007456,8
47145007455,8
47089004609,7
47089004611,7
47137007057,5
47005000203,4
47001000001,6
47001000018,6
47001000027,6
47001000021,8
47001000026,8
47001000007,6
47001000016,6
47001000008,6
47001000006,6
47001000019,6
47001000011,6
47001000004,6
47035001711,8
47081004209,4
47081004207,4
47081004213,4
47105005452,8
47105005459,8
47105005453,8
47105005456,8
47107006052,8
47107006061,8
47107006062,8
47107006064,8
47107006054,8
47081004203,4
47081004204,4
47081004206,4
47081004202,4
47105005463,8
47105005462,8
47107006051,8
47001000013,6
47001000003,6
47001000025,6
47001000005,6
47165008614,2
47165008613,2
47165008636,2
47105005460,8
47105005461,8
47031001505,5
47031001506,5
47031001507,5
47031001523,5
47031001508,5
47031001501,5
47031001504,5
47031001514,5
47031001503,5
47031001513,5
47031001512,5
47031001516,5
47031001517,5
47081004208,4
47081004210,4
47081004214,4
47165008633,2
47165008619,2
47089004608,7
47001000009,6
47001000023,8
47001000010,6
47001000014,6
47189009818,2
47165008624,2
47107006063,8
47107006058,8
47081004205,4
47081004201,4
47081004211,4
47157008054,9
47157008149,9
47105005465,8
47105005455,8
47105005464,8
47177009209,5
47177009206,5
47177009201,5
47177009202,5
47177009203,5
47177009205,5
47157008073,1
47157008271,1
47157008075,1
47157008097,1
47115005753,5
47115005766,5
47115005760,5
47165008621,2
47165008623,2
47159008308,5
47159008307,5
47159008306,5
47005000204,4
47005000206,4
47005000202,4
47153007859,5
47153007851,5
47153007853,5
47131006758,1
47031001511,5
47031001502,5
47053002751,1
47053002761,1
47003000101,5
47003000107,5
47003000106,5
47143007353,8
47143007354,8
47143007355,8
47143007351,8
47143007352,8
47103000011,5
47103000016,3
47103000007,3
47103000008,5
47075003910,1
47165008608,2
47165008612,2
47129006659,8
47175009106,5
47175009101,5
47175009105,5
47053002765,1
47053002766,1
47089004603,7
47089004604,7
47139007151,8
47139007161,8
47003000104,3
47089004607,6
47075003914,1
47075003912,1
47075003903,1
47035001721,5
47035001714,5
47035001704,5
47035001706,8
47035001715,5
47035001701,5
47035001719,5
47127006554,5
47129006656,8
47129006661,8
47129006655,8
47035001716,8
47105005458,8
47157008105,9
47159008303,5
47159008305,5
47127006555,5
47115005754,5
47115005755,5
47115005762,5
47103000017,3
47103000010,3
47103000013,3
47157008221,9
47157008130,9
47157008269,9
47157008114,9
47157008139,9
47157008056,1
47157008065,1
47157008074,1
47157008217,9
47017000814,1
47157008141,9
47157008251,9
47157008265,9
47157008117,9
47157008211,9
47139007152,8
47103000018,3
47147007567,4
47147007565,4
47147007566,4
47147007568,4
47147007564,4
47147007563,4
47147007555,4
47147007554,4
47147007560,4
47147007552,2
47147007562,4
47147007553,2
47059003077,7
47059003052,7
47059003069,7
47181009407,3
47125006469,4
47125006477,4
47125006472,4
47125006465,4
