GEOID,DISTRICT
13091000LEE,3
130910RAWLI,3
130910MITCH,3
130910EDDIN,3
130910MULLI,3
130910PLAIN,3
1315300ROZR,3
1315300RECR,3
1315300HHPC,3
13153000VHS,3
1315300CGTC,3
13153000BMS,3
1315300NSES,3
1315300CENT,3
1315300HEFS,3
1305900006A,12
13269000005,3
13319000010,3
13209000005,5
13209000001,5
13161000402,2
13209000007,5
13185000001,2
13153000TMS,3
13071000008,2
13183000002,10
13183000006,10
13183000001,10
13183000007,10
13183000004,10
13015000003,1
13015000016,1
13015000005,1
13015000011,1
1315300FMMS,3
13015000014,1
13185000009,2
13185000008,2
13185000003,2
13185000002,2
13185000005,2
13185000006,2
13185000007,2
13275000115,2
1305900007C,12
13173000001,2
13263000008,9
13133000008,5
13263000002,9
13133000004,5
13133000001,5
13133000005,5
13133000006,5
1315300MCMS,3
1305900002A,12
1305900001A,12
1305900005C,12
1305900005D,12
1315300ANNX,3
1315300HCTC,3
1315300TWPK,3
13273000001,2
13015000008,1
13015000004,1
13015000018,1
13015000009,1
13015000015,1
13071000016,2
13071000023,2
13015000007,1
13071000001,2
13071000015,2
1314100003B,5
13151000028,6
13161000202,2
131870000DA,12
13151000035,6
13151000052,6
13275000110,2
13275000108,2
13275000109,2
13003000001,2
13003000002,2
13023000001,3
130050DOUGL,2
13175000022,3
13175000004,5
13093000002,3
13093000007,3
13027001402,2
13027001199,2
13027000660,2
13151000061,6
13151000037,6
13161000301,2
13025000003,10
13151000030,6
13151000051,6
13275000117,2
13275000114,2
13275000120,2
13185000004,2
13029000003,10
13029000002,10
13237000101,3
13237000105,3
13237000104,3
13161000100,2
13027001230,2
130750000DB,2
1307500000C,2
13021000GF1,3
13021000GF3,3
13021000EM1,3
13021000VV2,3
13021000VV4,3
1304900005W,10
1304900003S,2
1304900005F,10
13049000002,10
1304900004H,10
13071000002,2
131210SS08B,8
1312100008B,7
1312100012N,7
1312100RW09,8
1312100012J,7
1312100RW01,8
1312100JC11,4
1312100JC07,4
1312100JC09,4
1322900003A,10
1300100003C,10
13001000002,10
13273000005,2
13003000003,2
1305900003B,12
13263000005,9
13015000010,1
13273000003,2
13183000005,10
13183000003,10
13123000009,1
13025000002,10
13025000001,10
13161000201,2
13123000010,1
13151000055,6
13151000039,6
1322900004C,2
132250000C1,3
13303001488,5
13029000008,10
13029000010,10
13029000006,10
13029FTSTEW,10
13029000004,10
13263000004,9
13319000008,3
13319000005,3
13269000006,3
13209000002,5
13177000004,2
13177000005,2
131210EP04B,7
131210EP04A,7
131210SC19B,7
1312100002J,7
1312100006G,7
1312100001T,7
131210CP051,7
131210CP07F,7
131210CP052,7
131210CP07D,7
131210CP07C,7
1312100002G,7
13151000059,3
13257000004,12
13119000003,12
13119000001,12
13119000004,12
13119000005,12
1312500EDGH,5
132890000HV,3
13177000001,2
13177000003,2
1300100001B,10
1300100004B,10
132250000B1,3
13303000088,5
13273000002,2
13071000019,2
13249000001,3
13275000111,2
13275000105,2
13237000107,3
1312500MILL,5
1312500GIBS,5
13197000955,9
13119000002,12
13151000060,6
13151000057,6
13151000053,6
13151000038,6
13151000034,6
13275000107,2
13151000025,6
13119000007,12
13257000001,12
13137000002,12
13137000004,12
13137000005,12
13137000001,12
132250000F2,3
13151000046,6
13151000041,6
13151000056,6
13257000003,12
13119000006,12
13257000008,12
13123000001,1
13123000006,1
1311100SUGC,1
132250000F3,3
13279000513,5
13279000043,5
13279015361,5
13279000514,5
13109000011,10
13031000011,5
13031000014,5
13031000013,5
13031000004,10
1305900001D,5
13175000015,5
13175000016,5
132250000F1,3
13303000097,5
1300100005B,2
1300100004D,2
1300100001C,2
130010003A1,10
132250000B2,3
1314100002A,5
1314100004A,5
13175000003,5
13175000021,5
1314100002B,5
1314100001B,5
13175000005,3
13175000014,3
13175000007,5
1312100010E,7
1312100010P,7
