#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
66,WV20C_I065K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
67,WV20C_I066K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
68,WV20C_I067K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
69,WV20C_I068K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
70,WV20C_I069K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
71,WV20C_I070K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
72,WV20C_I071K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
73,WV20C_I072K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
74,WV20C_I073K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
75,WV20C_I074K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
76,WV20C_I075K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
77,WV20C_I076K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
78,WV20C_I077K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
79,WV20C_I078K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
80,WV20C_I079K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
81,WV20C_I080K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
82,WV20C_I081K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
83,WV20C_I082K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
84,WV20C_I083K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
85,WV20C_I084K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
86,WV20C_I085K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
87,WV20C_I086K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
88,WV20C_I087K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
89,WV20C_I088K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
90,WV20C_I089K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
91,WV20C_I090K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
92,WV20C_I091K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
93,WV20C_I092K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
94,WV20C_I093K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
95,WV20C_I094K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
96,WV20C_I095K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
97,WV20C_I096K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
98,WV20C_I097K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
99,WV20C_I098K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
100,WV20C_I099K01N02,True,1609556.046469,0.000720,0.000000,1.000000,0.000000,0.000000
