#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
1,RI20C_I000K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
2,RI20C_I001K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
3,RI20C_I002K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
4,RI20C_I003K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
5,RI20C_I004K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
6,RI20C_I005K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
7,RI20C_I006K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
8,RI20C_I007K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
9,RI20C_I008K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
10,RI20C_I009K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
11,RI20C_I010K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
12,RI20C_I011K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
13,RI20C_I012K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
14,RI20C_I013K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
15,RI20C_I014K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
16,RI20C_I015K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
17,RI20C_I016K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
18,RI20C_I017K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
19,RI20C_I018K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
20,RI20C_I019K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
21,RI20C_I020K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
22,RI20C_I021K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
23,RI20C_I022K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
24,RI20C_I023K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
25,RI20C_I024K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
26,RI20C_I025K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
27,RI20C_I026K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
28,RI20C_I027K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
29,RI20C_I028K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
30,RI20C_I029K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
31,RI20C_I030K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
32,RI20C_I031K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
33,RI20C_I032K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
34,RI20C_I033K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
35,RI20C_I034K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
36,RI20C_I035K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
37,RI20C_I036K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
38,RI20C_I037K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
39,RI20C_I038K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
40,RI20C_I039K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
41,RI20C_I040K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
42,RI20C_I041K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
43,RI20C_I042K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
44,RI20C_I043K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
