#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
24,MI20C_I023K01N13,True,3503576.272921,0.002370,0.010765,0.917482,0.467025,0.186901
28,MI20C_I027K01N13,True,3503675.403165,0.003270,0.010794,0.862742,0.632194,0.376028
63,MI20C_I062K01N13,True,3504781.628882,0.003180,0.011113,0.938834,0.382465,0.133455
37,MI20C_I036K01N13,True,3505547.612878,0.004410,0.011334,0.945907,0.341331,0.117202
89,MI20C_I088K01N13,True,3506152.987757,0.003440,0.011508,0.806425,0.730582,0.545762
36,MI20C_I035K01N13,True,3506695.196141,0.003690,0.011665,0.799728,0.766331,0.585678
52,MI20C_I051K01N13,True,3507189.801665,0.004030,0.011808,0.891884,0.555467,0.260073
61,MI20C_I060K01N13,True,3511976.963921,0.003330,0.013189,0.957836,0.263988,0.091229
77,MI20C_I076K01N13,True,3514810.302569,0.003540,0.014006,0.867474,0.669624,0.323850
1,MI20C_I000K01N13,True,3517086.744184,0.004870,0.014663,0.835265,0.661921,0.484694
12,MI20C_I011K01N13,True,3518969.472329,0.004290,0.015206,0.824731,0.717201,0.511590
50,MI20C_I049K01N13,True,3520339.234619,0.003040,0.015601,0.929978,0.393825,0.155874
65,MI20C_I064K01N13,True,3523092.091422,0.003020,0.016395,0.879085,0.617602,0.293383
47,MI20C_I046K01N13,True,3523386.451184,0.004420,0.016480,0.900131,0.522701,0.232485
6,MI20C_I005K01N13,True,3524880.490305,0.003900,0.016911,0.903640,0.511604,0.225381
4,MI20C_I003K01N13,True,3526577.390393,0.002970,0.017401,0.846400,0.618794,0.365304
59,MI20C_I058K01N13,True,3529651.362827,0.002570,0.018288,0.791323,0.804947,0.608875
7,MI20C_I006K01N13,True,3530710.837516,0.004490,0.018593,0.895960,0.539983,0.242437
60,MI20C_I059K01N13,True,3533106.572616,0.004210,0.019284,0.799818,0.815755,0.535891
30,MI20C_I029K01N13,True,3534479.081849,0.005670,0.019680,0.858800,0.655286,0.340626
10,MI20C_I009K01N13,True,3535598.823397,0.003560,0.020003,0.892891,0.572858,0.249769
57,MI20C_I056K01N13,True,3537233.062700,0.002890,0.020475,0.903189,0.436205,0.234341
70,MI20C_I069K01N13,True,3537342.225753,0.003910,0.020506,0.888803,0.525785,0.266198
64,MI20C_I063K01N13,True,3537469.647450,0.003790,0.020543,0.902731,0.431036,0.236022
58,MI20C_I057K01N13,True,3540772.353745,0.002090,0.021496,0.854910,0.689229,0.364642
83,MI20C_I082K01N13,True,3542808.534061,0.003180,0.022083,0.804061,0.789996,0.592844
19,MI20C_I018K01N13,True,3543226.400708,0.004360,0.022204,0.782251,0.828679,0.612174
93,MI20C_I092K01N13,True,3544206.569363,0.002820,0.022487,0.853167,0.662261,0.356218
81,MI20C_I080K01N13,True,3548228.011720,0.003570,0.023647,0.850863,0.672848,0.363499
95,MI20C_I094K01N13,True,3549279.421314,0.003210,0.023950,0.867401,0.655060,0.326696
71,MI20C_I070K01N13,True,3549547.619732,0.003270,0.024028,0.870168,0.646430,0.312026
97,MI20C_I096K01N13,True,3555552.767253,0.004850,0.025760,0.847456,0.718311,0.384445
2,MI20C_I001K01N13,True,3556882.619670,0.003280,0.026144,0.882250,0.571755,0.280864
25,MI20C_I024K01N13,True,3558768.673871,0.004040,0.026688,0.886071,0.565514,0.271117
26,MI20C_I025K01N13,True,3562671.948039,0.003660,0.027814,0.795789,0.820556,0.612751
76,MI20C_I075K01N13,True,3565816.073089,0.004590,0.028721,0.815228,0.813421,0.507260
27,MI20C_I026K01N13,True,3567368.114643,0.006370,0.029169,0.783776,0.852160,0.590931
42,MI20C_I041K01N13,True,3582873.128405,0.004050,0.033642,0.758615,0.899426,0.702814
44,MI20C_I043K01N13,True,3585257.455190,0.004920,0.034330,0.758227,0.902331,0.717853
73,MI20C_I072K01N13,True,3595855.734762,0.004030,0.037387,0.707044,0.992183,0.867571
79,MI20C_I078K01N13,True,3651249.703802,0.003050,0.053368,0.712803,0.937454,0.783873
100,MI20C_I099K01N13,True,3677024.838948,0.002830,0.060804,0.745031,0.860068,0.695061
80,MI20C_I079K01N13,True,3686894.107470,0.002630,0.063651,0.786473,0.812853,0.578046
21,MI20C_I020K01N13,True,3711355.456484,0.003570,0.070708,0.715546,0.902745,0.850103
38,MI20C_I037K01N13,True,3712560.283139,0.003940,0.071056,0.747670,0.886905,0.708209
86,MI20C_I085K01N13,True,3762125.175595,0.003270,0.085355,0.667696,1.100452,1.004488
68,MI20C_I067K01N13,True,3870245.582452,0.004900,0.116547,0.676986,1.079719,0.903085
15,MI20C_I014K01N13,True,3872851.365580,0.002720,0.117299,0.721907,0.928243,0.746058
66,MI20C_I065K01N13,True,3875742.473270,0.006980,0.118133,0.697750,0.966526,0.837559
14,MI20C_I013K01N13,True,3885446.437605,0.004940,0.120933,0.650652,1.038427,0.942837
11,MI20C_I010K01N13,True,3889578.088165,0.006730,0.122125,0.717889,0.949837,0.762132
3,MI20C_I002K01N13,True,3891059.073693,0.003620,0.122552,0.642156,1.104246,0.965511
18,MI20C_I017K01N13,True,3894363.501792,0.002310,0.123505,0.633477,1.071231,0.975112
22,MI20C_I021K01N13,True,3895184.260301,0.002830,0.123742,0.671406,1.099370,0.964178
54,MI20C_I053K01N13,True,3897429.516357,0.005120,0.124390,0.604351,1.174995,1.107980
78,MI20C_I077K01N13,True,3897893.976175,0.005380,0.124524,0.608340,1.159338,1.125537
9,MI20C_I008K01N13,True,3906359.585563,0.002350,0.126966,0.661906,1.009761,0.893945
96,MI20C_I095K01N13,True,3906893.734956,0.004480,0.127120,0.714867,0.913834,0.769363
90,MI20C_I089K01N13,True,3938390.123171,0.004320,0.136207,0.691579,1.036525,0.852526
