GEOID,DISTRICT
36111000006,15
36111000003,12
36111000052,15
36111000056,15
36111000051,15
36111000055,15
36111000064,15
36111000061,15
36001000159,12
36001000304,12
36093000056,12
36093000047,10
36019000034,10
36019000028,10
36019000017,10
36019000018,10
36119000007,11
36119000016,11
36119000132,2
36119000131,2
36119000025,11
36001000225,12
36001000226,12
36001000099,12
36001000098,12
36001000100,12
36101000005,5
36101000015,5
36101000017,5
36121000009,22
36121000002,22
36083000072,10
36083000112,12
36083000069,10
36083000055,12
36083000082,12
36083000077,12
36083000048,10
36083000068,12
36091000066,10
36091000053,10
36091000188,10
36091000193,10
36091000189,10
36083000019,12
36083000016,12
36083000044,12
36083000041,12
36083000039,12
36083000052,10
36091000061,10
36019000006,10
36019000022,10
36085000098,24
36085000099,24
36085000092,24
36085000161,24
36085000285,24
36085000287,24
36085000284,24
36085000282,24
36085000059,24
36085000055,24
36085000060,24
36085000233,24
36085000232,24
36085000048,24
36085000289,24
36085000288,24
36059000171,21
36059001172,6
36059000332,21
36059000333,21
36059000174,21
36059000143,21
36059000262,21
36059000370,21
36059000334,21
36059000369,21
36059000368,21
36059000288,21
36059000208,21
36059000366,21
36059000189,21
36059000832,18
36059000522,18
36059000605,18
36059001115,21
36059000973,21
36059000375,18
36059001146,21
36059001156,21
36059001140,21
36059000975,21
36059000618,18
36059000650,18
36059000580,18
36059000582,18
36009000017,22
36009000025,22
36009000035,22
36009000044,13
36121000040,22
36001000249,12
36091000167,10
36091000100,10
36013000005,13
36013000014,13
36093000051,10
36093000065,12
36001000294,12
36001000295,12
36001000113,12
36001000116,12
36001000115,12
36093000076,10
36093000079,10
36093000044,10
36059000968,21
36059000966,21
36059000480,21
36059000457,18
36059000533,18
36059001207,21
36059000993,21
36059001215,21
36059000122,21
36093000100,10
36093000070,10
36111000081,12
36111000032,12
36111000080,15
36111000073,15
36111000014,15
36091000133,10
36091000169,10
36083000063,12
36043000035,9
36111000059,12
36111000123,15
36111000125,15
36013000091,13
36013000030,13
36013000028,13
36041000009,9
36041000008,10
36013000059,13
36013000060,13
36013000058,13
36013000083,13
36013000081,13
36013000095,13
36013000088,13
36013000096,13
36013000023,13
36091000008,10
36091000105,10
36059000542,18
36059000540,18
36059000907,18
36119000247,11
36119000255,11
36119000276,11
36119000634,2
36119000188,2
36119000356,11
36119000363,11
36119000589,2
36119000106,2
36119000104,2
36119000121,2
36009000016,22
36121000026,22
36119000243,11
36119000481,11
36119000253,11
36119000124,11
36119000462,11
36093000054,12
36093000073,10
36093000069,10
36093000052,10
36059000944,21
36059000743,21
36059000497,21
