BLOCK,PRECINCT
090010101023037,0900101-088
090010101023038,0900101-088
090010101023039,0900101-088
090010102011000,0900101-087
090010102011001,0900101-086
090010102011002,0900101-086
090010102011003,0900101-086
090010102011004,0900101-086
090010102011005,0900101-086
090010102011006,0900101-086
090010102011007,0900101-086
090010102011008,0900101-086
090010102011009,0900101-087
090010102011010,0900101-087
090010102011011,0900101-087
090010102011012,0900101-086
090010102011013,0900101-087
090010102012000,0900101-087
090010102012001,0900101-087
090010102012002,0900101-087
090010102012003,0900101-087
090010102012004,0900101-087
090010102012005,0900101-087
090010102012006,0900101-087
090010102012007,0900101-087
090010102012008,0900101-087
090010102012009,0900101-087
090010102012010,0900101-083
090010102012011,0900101-083
090010102012012,0900101-083
090010102012013,0900101-083
090010102012014,0900101-083
090010102013000,0900101-087
090010102013001,0900101-087
090010102013002,0900101-087
090010102013003,0900101-087
090010102013004,0900101-087
090010102013005,0900101-087
090010102013006,0900101-087
090010102013007,0900101-087
090010102013008,0900101-087
090010102013009,0900101-087
090010102013010,0900101-087
090010102013011,0900101-087
090010102013012,0900101-087
090010102021000,0900101-084
090010102021001,0900101-084
090010102021002,0900101-084
090010102021003,0900101-084
090010102021004,0900101-084
090010102021005,0900101-084
090010102021006,0900101-084
090010102021007,0900101-084
090010102021008,0900101-084
090010102021009,0900101-084
090010102022000,0900101-084
090010102022001,0900101-084
090010102022002,0900101-084
090010102022003,0900101-084
090010102022004,0900101-084
090010102022005,0900101-084
090010102022006,0900101-084
090010102022007,0900101-084
090010102022008,0900101-084
090010102022009,0900101-084
090010102022010,0900101-084
090010102022011,0900101-084
090010102023000,0900101-089
090010102023001,0900101-084
090010102023002,0900101-089
090010102023003,0900101-089
090010102023004,0900101-084
090010102023005,0900101-084
090010102023006,0900101-084
090010102023007,0900101-084
090010102023008,0900101-084
090010102023009,0900101-089
090010102023010,0900101-089
090010102023011,0900101-089
090010102023012,0900101-089
090010102024000,0900101-084
090010102024001,0900101-084
090010102024002,0900101-084
090010102024003,0900101-084
090010102024004,0900101-084
090010102024005,0900101-084
090010102024006,0900101-084
090010102024007,0900101-084
090010102024008,0900101-084
090010102024009,0900101-084
090010102024010,0900101-084
090010102024011,0900101-084
090010102024012,0900101-084
090010103001000,0900101-083
090010103001001,0900101-083
090010103001002,0900101-087
090010103001003,0900101-087
090010103001004,0900101-083
090010103001005,0900101-083
090010103001006,0900101-083
090010103002000,0900101-082
090010103002001,0900101-082
090010103002002,0900101-082
090010103002003,0900101-085
090010103002004,0900101-085
090010103002005,0900101-085
090010103002006,0900101-085
090010103002007,0900101-082
090010103002008,0900101-082
090010103002009,0900101-082
090010103002010,0900101-082
090010103002011,0900101-082
090010103002012,0900101-082
090010103002013,0900101-082
090010103002014,0900101-083
090010103002015,0900101-082
090010103002016,0900101-082
090010103002017,0900101-082
090010103002018,0900101-082
090010103002019,0900101-082
090010103002020,0900101-082
090010103002021,0900101-082
090010103002022,0900101-082
090010103002023,0900101-082
090010103002024,0900101-082
090010103002025,0900101-082
090010103002026,0900101-082
090010103002027,0900101-082
090010103002028,0900101-082
090010103002029,0900101-082
090010103002030,0900101-082
090010103002031,0900101-082
090010103002032,0900101-082
090010103002033,0900101-082
090010103003000,0900101-082
090010103003001,0900101-082
090010103003002,0900101-082
090010103003003,0900101-083
090010103003004,0900101-083
090010103003005,0900101-082
090010103003006,0900101-083
090010103003007,0900101-083
090010103003008,0900101-083
090010103003009,0900101-083
090010103003010,0900101-083
090010103003011,0900101-083
090010103003012,0900101-083
090010103003013,0900101-083
090010103003014,0900101-083
090010103003015,0900101-083
090010103003016,0900101-083
090010103003017,0900101-083
090010103003018,0900101-083
090010103003019,0900101-083
090010103003020,0900101-083
090010104001000,0900101-085
090010104001001,0900101-085
090010104001002,0900101-085
090010104001003,0900101-085
090010104001004,0900101-085
090010104001005,0900101-085
090010104001006,0900101-085
090010104001007,0900101-085
090010104002000,0900101-085
090010104002001,0900101-085
090010104002002,0900101-085
090010104002003,0900101-085
090010104002004,0900101-085
090010104002005,0900101-085
090010104003000,0900101-085
090010104003001,0900101-085
090010104003002,0900101-085
090010104003003,0900101-085
090010104003004,0900101-085
090010104003005,0900101-085
090010104003006,0900101-085
090010104003007,0900101-085
090010104003008,0900101-085
090010104004000,0900101-085
090010104004001,0900101-085
090010104004002,0900101-085
090010104004003,0900101-085
090010104004004,0900101-085
090010104005000,0900101-077
090010104005001,0900101-077
090010104005002,0900101-077
090010104005003,0900101-077
090010104005004,0900101-077
090010104005005,0900101-077
090010104005006,0900101-085
090010104005007,0900101-077
090010104005008,0900101-077
090010104005009,0900101-077
090010104005010,0900101-077
090010104005011,0900101-077
090010104005012,0900101-077
090010104005013,0900101-077
090010104005014,0900101-077
090010105001000,0900101-072
090010105001001,0900101-072
090010105001002,0900101-072
090010105001003,0900101-072
090010105001004,0900101-075
090010105001005,0900101-075
090010105001006,0900101-072
090010105001007,0900101-072
090010105001008,0900101-072
090010105001009,0900101-072
090010105001010,0900101-072
090010105001011,0900101-072
090010105001012,0900101-075
090010105002000,0900101-075
090010105002001,0900101-075
090010105002002,0900101-075
090010105002003,0900101-075
090010105002004,0900101-075
090010105002005,0900101-075
090010105002006,0900101-075
090010105002007,0900101-075
090010105002008,0900101-075
090010105002009,0900101-075
090010105002010,0900101-075
090010105002011,0900101-075
090010105002012,0900101-075
090010105003000,0900101-075
090010105003001,0900101-075
090010105003002,0900101-076
090010105003003,0900101-076
090010105003004,0900101-076
090010105003005,0900101-076
090010105003006,0900101-076
090010105003007,0900101-076
090010105003008,0900101-076
090010105003009,0900101-076
090010105003010,0900101-076
090010105003011,0900101-076
090010105003012,0900101-076
090010105003013,0900101-076
090010105003014,0900101-076
090010105003015,0900101-076
090010105003016,0900101-076
090010105003017,0900101-076
090010105004000,0900101-075
090010105004001,0900101-075
090010105004002,0900101-075
090010105004003,0900101-075
090010105004004,0900101-075
090010105004005,0900101-075
090010105004006,0900101-075
090010106001000,0900101-072
090010106001001,0900101-072
090010106001002,0900101-072
090010106001003,0900101-072
090010106001004,0900101-072
090010106001005,0900101-072
090010106001006,0900101-072
090010106001007,0900101-072
090010106001008,0900101-072
090010106001009,0900101-072
090010106001010,0900101-072
090010106001011,0900101-072
090010106001012,0900101-072
090010106002000,0900101-073
090010106002001,0900101-083
090010106002002,0900101-083
090010106002003,0900101-083
090010106002004,0900101-072
090010106002005,0900101-072
090010106002006,0900101-072
090010106002007,0900101-072
090010106002008,0900101-073
090010106002009,0900101-072
090010106002010,0900101-072
090010106002011,0900101-072
090010106002012,0900101-072
090010106002013,0900101-072
090010107001000,0900101-072
090010107001001,0900101-072
090010107001002,0900101-072
090010107001003,0900101-072
090010107001004,0900101-072
090010107001005,0900101-072
090010107001006,0900101-072
090010107002000,0900101-072
090010107002001,0900101-072
090010107002002,0900101-072
090010107002003,0900101-073
090010107002004,0900101-073
090010107002005,0900101-072
090010107002006,0900101-072
090010107002007,0900101-072
090010107002008,0900101-073
090010107002009,0900101-073
090010107002010,0900101-073
090010107002011,0900101-072
090010107003000,0900101-074
090010107003001,0900101-074
090010107003002,0900101-074
090010107003003,0900101-072
090010107003004,0900101-074
090010107003005,0900101-074
090010107003006,0900101-074
090010107003007,0900101-072
090010107003008,0900101-072
090010107003009,0900101-072
090010107003010,0900101-072
090010107003011,0900101-072
090010107003012,0900101-072
090010107003013,0900101-072
090010107003014,0900101-072
090010108001000,0900101-084
090010108001001,0900101-074
090010108001002,0900101-084
090010108001003,0900101-084
090010108001004,0900101-074
090010108001005,0900101-074
090010108001006,0900101-074
090010108001007,0900101-074
090010108001008,0900101-074
090010108001009,0900101-074
090010108001010,0900101-074
090010108001011,0900101-074
090010108001012,0900101-074
090010108001013,0900101-074
090010108002000,0900101-074
090010108002001,0900101-074
090010108002002,0900101-074
090010108002003,0900101-074
090010108002004,0900101-074
090010108002005,0900101-074
090010108002006,0900101-074
090010108002007,0900101-074
090010108002008,0900101-074
090010108002009,0900101-074
090010108002010,0900101-074
090010108002011,0900101-074
090010108002012,0900101-074
090010108002013,0900101-074
090010108002014,0900101-074
090010108002015,0900101-074
090010108002016,0900101-074
090010108003000,0900101-084
090010108003001,0900101-084
090010108003002,0900101-084
090010108003003,0900101-084
090010108003004,0900101-084
090010108003005,0900101-084
090010108003006,0900101-084
090010108003007,0900101-084
090010108003008,0900101-084
090010108003009,0900101-084
090010108003010,0900101-084
090010108003011,0900101-084
090010108003012,0900101-084
090010108003013,0900101-084
090010108003014,0900101-084
090010108003015,0900101-084
090010109001000,0900101-089
090010109001001,0900101-089
090010109001002,0900101-089
090010109001003,0900101-089
090010109001004,0900101-089
090010109001005,0900101-089
090010109001006,0900101-089
090010109001007,0900101-089
090010109001008,0900101-089
090010109001009,0900101-089
090010109001010,0900101-089
090010109001011,0900101-089
090010109001012,0900101-089
090010109001013,0900101-089
090010109001014,0900101-089
090010109001015,0900101-089
090010109001016,0900101-089
090010109001017,0900101-089
090010109001018,0900101-089
090010109002000,0900101-089
090010109002001,0900101-089
090010109002002,0900101-089
090010109002003,0900101-089
090010109002004,0900101-089
090010109002005,0900101-089
090010109002006,0900101-089
090010109002007,0900101-089
090010109002008,0900101-089
090010109002009,0900101-089
090010109002010,0900101-089
090010109002011,0900101-089
090010109003000,0900101-089
090010109003001,0900101-089
090010109003002,0900101-089
090010109003003,0900101-089
090010109003004,0900101-089
090010109003005,0900101-089
090010109004000,0900101-089
090010109004001,0900101-089
090010109004002,0900101-089
090010109004003,0900101-089
090010109004004,0900101-089
090010109004005,0900101-089
090010110001000,0900101-081
090010110001001,0900101-081
090010110001002,0900101-081
090010110001003,0900101-081
090010110001004,0900101-081
090010110001005,0900101-081
090010110001006,0900101-081
090010110001007,0900101-081
090010110001008,0900101-081
090010110001009,0900101-081
090010110001010,0900101-081
090010110001011,0900101-081
090010110001012,0900101-081
090010110001013,0900101-081
090010110001014,0900101-081
090010110001015,0900101-081
090010110001016,0900101-081
090010110001017,0900101-081
090010110001018,0900101-080
090010110001019,0900101-080
090010110001020,0900101-080
090010110001021,0900101-078
090010110001022,0900101-080
090010110001023,0900101-080
090010110001024,0900101-078
090010110001025,0900101-080
090010110001026,0900101-080
090010110002000,0900101-080
090010110002001,0900101-080
090010110002002,0900101-080
090010110002003,0900101-080
090010110002004,0900101-080
090010110002005,0900101-080
090010110002006,0900101-080
090010110002007,0900101-080
090010110002008,0900101-080
090010110002009,0900101-080
090010110003000,0900101-080
090010110003001,0900101-078
090010110003002,0900101-078
090010110003003,0900101-080
090010110003004,0900101-080
090010110003005,0900101-080
090010110003006,0900101-080
090010110003007,0900101-080
090010110003008,0900101-080
090010110004000,0900101-080
090010110004001,0900101-080
090010110004002,0900101-080
090010110004003,0900101-080
090010110004004,0900101-080
090010110004005,0900101-080
090010110004006,0900101-080
090010110004007,0900101-080
090010110004008,0900101-080
090010110004009,0900101-080
090010110004010,0900101-080
090010110004011,0900101-080
090010110004012,0900101-080
090010110004013,0900101-080
090010110004014,0900101-080
090010110005000,0900101-080
090010110005001,0900101-080
090010110005002,0900101-080
090010110005003,0900101-080
090010110005004,0900101-080
090010110005005,0900101-080
090010110005006,0900101-080
090010110005007,0900101-080
090010110005008,0900101-080
090010111001000,0900101-079
090010111001001,0900101-079
090010111001002,0900101-079
090010111001003,0900101-079
090010111001004,0900101-079
090010111001005,0900101-079
090010111001006,0900101-079
090010111001007,0900101-079
090010111001008,0900101-079
090010111001009,0900101-079
090010111001010,0900101-079
090010111001011,0900101-079
090010111001012,0900101-079
090010111001013,0900101-079
090010111001014,0900101-079
090010111001015,0900101-079
090010111001016,0900101-079
090010111001017,0900101-079
090010111001018,0900101-079
090010111001019,0900101-079
090010111001020,0900101-079
090010111001021,0900101-079
090010111001022,0900101-079
090010111001023,0900101-079
090010111001024,0900101-079
090010111001025,0900101-079
090010111001026,0900101-079
090010111001027,0900101-079
090010111001028,0900101-079
090010111001029,0900101-079
090010111001030,0900101-079
090010111002000,0900101-078
090010111002001,0900101-078
090010111002002,0900101-078
090010111002003,0900101-078
090010111002004,0900101-078
090010111002005,0900101-078
090010111002006,0900101-078
090010111002007,0900101-078
090010111002008,0900101-078
090010111002009,0900101-078
090010111002010,0900101-078
090010111002011,0900101-078
090010111002012,0900101-078
090010111002013,0900101-078
090010111002014,0900101-078
090010111003000,0900101-078
090010111003001,0900101-078
090010111003002,0900101-078
090010111003003,0900101-078
090010111003004,0900101-078
090010111003005,0900101-078
090010111003006,0900101-078
090010111003007,0900101-078
090010111003008,0900101-078
090010111003009,0900101-078
090010111003010,0900101-078
090010111003011,0900101-078
090010111003012,0900101-078
090010111003013,0900101-078
090010111003014,0900101-078
090010111003015,0900101-078
090010111003016,0900101-078
090010112001000,0900101-074
090010112001001,0900101-074
090010112001002,0900101-074
090010112001003,0900101-074
090010112001004,0900101-074
090010112001005,0900101-074
090010112001006,0900101-074
090010112001007,0900101-074
090010112001008,0900101-074
090010112001009,0900101-074
090010112001010,0900101-074
090010112001011,0900101-074
090010112001012,0900101-074
090010112001013,0900101-074
090010112001014,0900101-074
090010112001015,0900101-074
090010112001016,0900101-074
090010112001017,0900101-074
090010112001018,0900101-074
090010112001019,0900101-074
090010112001020,0900101-074
090010112001021,0900101-074
090010112001022,0900101-074
090010112001023,0900101-074
090010112001024,0900101-074
090010112001025,0900101-074
090010112001026,0900101-074
090010112001027,0900101-074
090010112001028,0900101-074
090010112001029,0900101-074
090010112001030,0900101-074
090010112001031,0900101-074
090010112001032,0900101-074
090010112001033,0900101-074
090010112001034,0900101-074
090010112001035,0900101-074
090010112001036,0900101-074
090010112001037,0900101-074
090010112001038,0900101-074
090010112001039,0900101-074
090010112001040,0900101-074
090010112002000,0900101-075
090010112002001,0900101-074
090010112002002,0900101-074
090010112002003,0900101-074
090010112002004,0900101-074
090010112002005,0900101-074
090010112002006,0900101-074
090010112002007,0900101-074
090010112002008,0900101-074
090010112002009,0900101-074
090010112002010,0900101-074
090010112002011,0900101-074
090010112002012,0900101-074
090010112002013,0900101-074
090010112002014,0900101-074
090010112002015,0900101-074
090010112002016,0900101-074
090010112002017,0900101-074
090010112002018,0900101-074
090010112002019,0900101-074
090010112002020,0900101-074
090010112002021,0900101-074
090010112002022,0900101-074
090010112002023,0900101-076
090010112002024,0900101-074
090010112002025,0900101-074
090010112002026,0900101-074
090010112002027,0900101-074
090010112002028,0900101-074
090010113001000,0900101-074
090010113001001,0900101-074
090010113001002,0900101-074
090010113001003,0900101-074
090010113001004,0900101-074
090010113001005,0900101-076
090010113001006,0900101-076
090010113001007,0900101-076
090010113001008,0900101-076
090010113001009,0900101-076
090010113001010,0900101-076
090010113001011,0900101-076
090010113001012,0900101-076
090010113001013,0900101-076
090010113001014,0900101-076
090010113001015,0900101-076
090010113001016,0900101-076
090010113001017,0900101-076
090010113001018,0900101-076
090010113001019,0900101-076
090010113001020,0900101-076
090010113001021,0900101-076
090010113001022,0900101-076
090010113001023,0900101-076
090010113001024,0900101-076
090010113001025,0900101-076
090010113001026,0900101-076
090010113001027,0900101-076
090010113001028,0900101-076
090010113001029,0900101-076
090010113001030,0900101-076
090010113001031,0900101-076
090010113001032,0900101-076
090010113001033,0900101-076
090010113002000,0900101-076
090010113002001,0900101-076
090010113002002,0900101-076
090010113002003,0900101-076
090010113002004,0900101-076
090010113002005,0900101-076
090010113002006,0900101-076
090010113002007,0900101-076
090010113002008,0900101-076
090010201011000,0900101-138
090010201011001,0900101-138
090010201011002,0900101-138
090010201011003,0900101-138
090010201011004,0900101-138
090010201011005,0900101-143
090010201011006,0900101-143
090010201011007,0900101-144
090010201011008,0900101-138
090010201011009,0900101-138
090010201021000,0900101-143
090010201021001,0900101-143
090010201021002,0900101-143
090010201021003,0900101-143
090010201021004,0900101-143
090010201021005,0900101-143
090010201021006,0900101-143
090010201021007,0900101-143
090010201021008,0900101-143
090010201021009,0900101-143
090010201021010,0900101-143
090010201021011,0900101-143
090010201022000,0900101-143
090010201022001,0900101-143
090010201022002,0900101-143
090010201022003,0900101-143
090010201022004,0900101-143
090010201023000,0900101-138
090010201023001,0900101-138
090010201023002,0900101-138
090010201023003,0900101-138
090010201023004,0900101-138
090010201023005,0900101-138
090010201023006,0900101-138
090010201023007,0900101-138
090010201023008,0900101-138
090010201023009,0900101-138
090010201023010,0900101-138
090010201023011,0900101-138
090010202001000,0900101-158
090010202001001,0900101-151
090010202001002,0900101-151
090010202001003,0900101-151
090010202001004,0900101-151
090010202001005,0900101-158
090010202001006,0900101-151
090010202001007,0900101-151
090010202001008,0900101-151
090010202001009,0900101-151
090010202001010,0900101-151
090010202001011,0900101-151
090010202001012,0900101-151
090010202001013,0900101-151
090010202001014,0900101-151
090010202001015,0900101-151
090010202001016,0900101-151
090010202001017,0900101-151
090010202001018,0900101-151
090010202001019,0900101-151
090010202001020,0900101-151
090010202001021,0900101-151
090010202001022,0900101-151
090010202002000,0900101-156
090010202002001,0900101-151
090010202002002,0900101-151
090010202002003,0900101-151
090010202002004,0900101-154
090010202002005,0900101-154
090010202002006,0900101-154
090010202002007,0900101-154
090010202002008,0900101-151
090010202002009,0900101-151
090010202002010,0900101-151
090010202002011,0900101-151
090010202002012,0900101-151
090010202002013,0900101-151
090010202002014,0900101-151
090010202002015,0900101-151
090010202002016,0900101-151
090010202002017,0900101-151
090010202002018,0900101-151
090010202002019,0900101-151
090010202002020,0900101-151
090010202002021,0900101-151
090010202002022,0900101-151
090010202002023,0900101-151
090010202002024,0900101-151
090010202002025,0900101-151
090010203011000,0900101-153
090010203011001,0900101-153
090010203011002,0900101-153
090010203011003,0900101-153
090010203011004,0900101-153
090010203011005,0900101-153
090010203011006,0900101-153
090010203011007,0900101-153
090010203011008,0900101-153
090010203011009,0900101-153
090010203011010,0900101-153
090010203011011,0900101-153
090010203011012,0900101-153
090010203011013,0900101-153
090010203011014,0900101-153
090010203012000,0900101-158
090010203012001,0900101-158
090010203012002,0900101-158
090010203012003,0900101-158
090010203012004,0900101-158
090010203012005,0900101-156
090010203012006,0900101-156
090010203012007,0900101-156
090010203012008,0900101-156
090010203012009,0900101-156
090010203012010,0900101-156
090010203012011,0900101-156
090010203012012,0900101-156
090010203012013,0900101-156
090010203012014,0900101-156
090010203012015,0900101-156
090010203012016,0900101-156
090010203012017,0900101-156
090010203012018,0900101-156
090010203012019,0900101-156
090010203012020,0900101-153
090010203012021,0900101-156
090010203021000,0900101-158
090010203021001,0900101-158
090010203021002,0900101-158
090010203021003,0900101-158
090010203021004,0900101-158
090010203021005,0900101-158
090010203021006,0900101-158
090010203021007,0900101-158
090010203021008,0900101-158
090010203021009,0900101-158
090010203021010,0900101-158
090010203021011,0900101-158
090010203021012,0900101-158
090010203021013,0900101-156
090010203022000,0900101-156
090010203022001,0900101-156
090010203022002,0900101-156
090010203022003,0900101-158
090010203022004,0900101-158
090010203022005,0900101-158
090010203022006,0900101-158
090010203022007,0900101-156
090010203022008,0900101-156
090010203022009,0900101-156
090010203022010,0900101-156
090010204001000,0900101-153
090010204001001,0900101-153
090010204001002,0900101-153
090010204001003,0900101-153
090010204001004,0900101-153
090010204001005,0900101-156
090010204001006,0900101-156
090010204001007,0900101-153
090010204001008,0900101-153
090010204001009,0900101-153
090010204001010,0900101-153
090010204001011,0900101-153
090010204001012,0900101-153
090010204001013,0900101-153
090010204001014,0900101-153
090010204001015,0900101-153
090010204001016,0900101-153
090010204002000,0900101-156
090010204002001,0900101-156
090010204002002,0900101-156
090010204002003,0900101-156
090010204002004,0900101-156
090010204002005,0900101-156
090010204002006,0900101-156
090010204002007,0900101-156
090010204002008,0900101-154
090010204002009,0900101-154
090010204002010,0900101-154
090010204002011,0900101-154
090010204002012,0900101-154
090010204002013,0900101-154
090010204002014,0900101-154
090010204002015,0900101-154
090010204002016,0900101-154
090010204002017,0900101-154
090010204002018,0900101-154
090010204002019,0900101-154
090010205001000,0900101-151
090010205001001,0900101-151
090010205001002,0900101-151
090010205001003,0900101-151
090010205001004,0900101-151
090010205001005,0900101-151
090010205001006,0900101-151
090010205001007,0900101-151
090010205001008,0900101-151
090010205001009,0900101-151
090010205001010,0900101-151
090010205001011,0900101-146
090010205002000,0900101-146
090010205002001,0900101-151
090010205002002,0900101-151
090010205002003,0900101-151
090010205002004,0900101-151
090010205002005,0900101-151
090010205002006,0900101-151
090010205002007,0900101-151
090010205002008,0900101-151
090010205002009,0900101-151
090010205002010,0900101-151
090010205002011,0900101-151
090010205002012,0900101-151
090010205002013,0900101-151
090010205002014,0900101-151
090010205002015,0900101-151
090010205002016,0900101-151
090010205003000,0900101-145
090010205003001,0900101-145
090010205003002,0900101-145
090010205003003,0900101-157
090010205003004,0900101-145
090010205003005,0900101-145
090010205003006,0900101-157
090010205003007,0900101-151
090010205003008,0900101-157
090010205003009,0900101-151
090010205003010,0900101-151
090010205003011,0900101-157
090010205003012,0900101-151
090010205003013,0900101-157
090010205003014,0900101-157
090010205003015,0900101-151
090010205003016,0900101-151
090010205003017,0900101-151
090010205003018,0900101-151
090010205003019,0900101-151
090010205003020,0900101-151
090010205003021,0900101-151
090010205003022,0900101-151
090010205003023,0900101-151
090010205003024,0900101-151
090010205003025,0900101-151
090010206001000,0900101-152
090010206001001,0900101-152
090010206001002,0900101-152
090010206001003,0900101-152
090010206001004,0900101-152
090010206001005,0900101-152
090010206001006,0900101-152
090010206001007,0900101-152
090010206001008,0900101-152
090010206001009,0900101-152
090010206001010,0900101-152
090010206001011,0900101-152
090010206001012,0900101-152
090010206001013,0900101-152
090010206002000,0900101-152
090010206002001,0900101-152
090010206002002,0900101-152
090010206002003,0900101-152
090010206002004,0900101-152
090010206002005,0900101-152
090010206002006,0900101-152
090010206002007,0900101-152
090010206002008,0900101-152
090010206002009,0900101-152
090010206002010,0900101-152
090010206002011,0900101-152
090010206003000,0900101-152
090010206003001,0900101-152
090010206003002,0900101-152
090010206003003,0900101-152
090010206003004,0900101-147
090010206003005,0900101-147
090010206003006,0900101-147
090010206003007,0900101-147
090010206003008,0900101-152
090010206003009,0900101-152
090010206003010,0900101-152
090010206003011,0900101-147
090010206003012,0900101-147
090010206003013,0900101-147
090010206003014,0900101-146
090010207001000,0900101-153
090010207001001,0900101-153
090010207001002,0900101-153
090010207001003,0900101-153
090010207001004,0900101-153
090010207001005,0900101-153
090010207001006,0900101-153
090010207001007,0900101-153
090010207002000,0900101-153
090010207002001,0900101-153
090010207002002,0900101-149
090010207002003,0900101-153
090010207002004,0900101-149
090010207002005,0900101-149
090010207002006,0900101-153
090010207002007,0900101-149
090010207002008,0900101-149
090010207002009,0900101-149
090010207002010,0900101-149
090010207002011,0900101-149
090010207003000,0900101-153
090010207003001,0900101-153
090010207003002,0900101-153
090010207003003,0900101-153
090010207003004,0900101-153
090010207003005,0900101-153
090010207004000,0900101-155
090010207004001,0900101-152
090010207004002,0900101-152
090010207004003,0900101-152
090010207004004,0900101-150
090010207004005,0900101-150
090010207004006,0900101-150
090010207004007,0900101-150
090010207004008,0900101-150
090010208001000,0900101-150
090010208001001,0900101-150
090010208001002,0900101-150
090010208001003,0900101-150
090010208001004,0900101-150
090010208001005,0900101-150
090010208001006,0900101-150
090010208001007,0900101-150
090010208002000,0900101-150
090010208002001,0900101-150
090010208002002,0900101-150
090010208002003,0900101-150
090010208002004,0900101-150
090010208002005,0900101-147
090010208002006,0900101-147
090010208002007,0900101-147
090010208002008,0900101-147
090010208002009,0900101-147
090010208003000,0900101-150
090010208003001,0900101-150
090010208003002,0900101-150
090010208003003,0900101-150
090010208003004,0900101-150
090010208003005,0900101-150
090010208003006,0900101-150
090010208003007,0900101-147
090010208003008,0900101-150
090010208003009,0900101-150
090010208003010,0900101-147
090010209001000,0900101-149
090010209001001,0900101-149
