0,0,1607.0
0,1,1647.0
0,2,1797.0
0,3,3510.0
0,4,994.0
0,5,1002.0
0,6,909.0
0,7,1224.0
0,8,1103.0
0,9,2893.0
0,10,1927.0
0,11,1507.0
0,13,941.0
0,14,1290.0
0,15,1336.0
0,16,355.5288888876894
0,17,2028.0
0,18,1172.0
0,19,1853.0
0,20,2305.0
0,21,1708.0
0,56,2590.0
0,57,1076.0
0,60,1410.0
0,61,708.0
0,62,1529.0
0,63,434.0
0,64,766.0
0,65,1163.0
0,66,1249.0
0,67,2177.0
0,68,692.0
0,69,1229.0
0,70,1409.0
0,71,1382.0
0,72,1561.0
0,73,483.0
0,74,1494.0
0,75,1275.0
0,76,1332.0
0,77,948.0
0,78,1471.0
0,80,1281.0
0,81,1920.0
0,82,1205.0
0,83,997.0
0,84,1773.0
0,85,903.0
0,86,1322.0
0,87,1910.0
0,88,1307.0
0,89,1457.0
0,90,1083.0
0,91,1493.0
0,92,1412.0
0,93,1637.0
0,94,1657.0
0,95,1211.0
0,96,1165.0
0,97,1283.0
0,98,1317.0
0,99,1372.0
0,118,1100.0
0,147,1415.0
0,148,1138.0
0,149,795.0
0,150,1599.0
0,151,817.0
0,152,1793.0
0,153,1561.0
0,154,1929.0
0,157,1505.0
0,158,1526.0
0,159,1378.0
0,160,1394.0
0,161,989.0
0,162,1572.0
0,163,1109.0
0,164,1402.0
0,291,1939.0
0,307,2624.0
0,308,1408.0
0,309,934.0
0,310,4050.0
0,311,1754.0
0,312,818.0
0,313,2501.0
0,336,1657.0
0,343,1433.0
0,355,1608.0
0,356,2536.0
0,357,2151.0
0,358,1784.0
0,359,1843.0
0,360,1691.0
0,368,1691.0
0,369,1251.0
0,438,1817.0
0,439,1354.0
0,440,1664.0
0,441,2773.0
0,442,977.0
0,443,864.0
0,451,1520.0
0,452,2027.0
0,453,591.0
0,454,4870.0
0,462,976.0
0,519,726.0
0,520,2272.0
0,521,1661.0
0,522,2068.0
0,523,2800.0
0,524,1765.0
0,533,3042.0
0,534,2295.0
0,535,1367.0
0,536,2485.0
0,547,1355.0
0,548,1158.0
0,549,1429.0
0,550,2060.0
0,635,1592.0
0,636,1534.0
0,637,1313.0
0,638,1418.0
0,639,1153.0
0,640,1156.0
0,641,838.0
0,642,1108.0
0,643,1364.0
0,644,1373.0
0,707,1119.0
0,937,2269.0
0,979,1504.0
0,980,646.0
0,981,1284.0
0,1086,1653.0
0,1087,1500.0
0,1088,597.0
0,1235,2383.0
0,1245,2023.0
0,1246,1392.0
0,1247,1074.0
0,1248,1766.0
0,1249,1723.0
0,1288,1764.0
0,1289,1262.0
0,1290,4894.0
0,1294,1672.0
0,1295,510.0
0,1296,1668.0
0,1297,1725.0
0,1298,410.0
0,1299,592.0
0,1300,1047.0
0,1451,2356.0
0,1452,990.0
0,1499,5792.0
0,1536,1125.0
0,1538,1453.0
0,1539,1200.0
0,1640,1862.0
0,1641,2659.0
0,1642,2401.0
0,1643,1400.0
0,1644,1645.0
0,1645,1126.0
0,1646,1229.0
0,1659,1368.0
0,1660,1414.0
0,1661,1598.0
0,1662,1468.0
0,1665,4662.0
0,1715,1181.0
0,1722,1346.0
0,1723,1127.0
0,1724,1390.0
0,1725,1177.0
0,1727,1770.0
0,1728,2027.0
0,1729,1053.0
0,1730,515.0
0,1731,1081.0
0,1733,1036.0
0,1734,619.0
0,1735,860.0
0,1736,1623.0
0,1737,933.0
0,1756,1061.0
0,1762,1124.0
0,1763,770.0
0,1780,1715.0
0,1790,893.0
0,1791,1602.0
0,1792,37.0
0,1793,1065.0
0,1794,1135.0
0,1795,1436.0
0,1796,0.01
0,1797,1718.0
0,1798,1429.0
0,1799,1567.0
0,1800,1315.0
0,1813,1643.0
0,1838,822.0
0,1879,2531.0
0,1880,2551.0
0,1881,835.0
0,1882,1145.0
0,1883,1778.0
0,1884,467.0
0,1885,1926.0
0,1901,1552.0
0,1913,1067.0
0,1955,2451.0
0,1956,2668.0
0,1957,1188.0
0,1958,1396.0
0,1961,1087.0
0,1962,964.0
0,1963,1037.0
0,1964,1047.0
0,1965,1070.0
0,1966,769.0
0,1967,1429.0
0,1968,661.0
0,1969,1170.0
0,1970,1120.0
0,1971,795.0
0,1972,612.0
0,1989,4208.0
0,1993,924.0
0,1994,1662.0
0,1995,1518.0
0,1996,1674.0
0,1997,1219.0
0,1998,1502.0
0,1999,879.0
0,2000,1289.0
0,2024,1183.0
0,2025,1264.0
0,2026,304.0
0,2027,1053.0
0,2028,1845.0
0,2029,1071.0
0,2030,996.0
0,2031,771.0
0,2032,125.0
0,2033,1767.0
0,2034,1518.0
0,2035,1199.0
0,2036,890.0
0,2037,964.0
0,2041,1545.0
0,2042,1582.0
0,2043,1646.0
0,2044,1684.0
0,2045,1574.0
0,2046,2776.0
0,2058,1545.0
0,2059,2861.0
0,2060,0.01
0,2061,766.0
0,2068,1479.0
0,2069,1835.0
0,2070,2795.0
0,2071,733.0
0,2072,26.0
0,2073,1510.0
0,2074,1132.0
0,2077,1173.0
0,2078,1250.0
0,2079,1435.0
0,2080,1270.0
0,2082,1043.0
0,2083,1432.0
0,2084,1319.0
0,2085,1557.0
0,2086,1783.0
0,2087,1795.0
0,2132,1403.0
0,2133,1985.0
0,2135,2323.0
0,2136,417.0
0,2249,207.0
0,2315,1279.0
0,2316,1215.0
0,2317,1231.0
0,2347,1500.0
0,2348,585.0
0,2356,1566.0
0,2368,946.0
0,2369,1335.0
0,2371,1293.0
0,2372,1473.0
0,2373,1343.0
0,2374,2007.0
0,2387,2098.0
0,2401,924.0
0,2410,1234.0
0,2417,1565.0
0,2418,1650.0
0,2537,1073.0
0,2677,1680.0
0,2678,1538.0
0,2679,1033.0
0,2730,564.0
0,2731,1612.0
0,2732,906.0
0,2733,1272.0
0,2737,1046.0
0,2747,1739.0
0,2753,791.0
0,2754,458.0
0,2761,1158.0
0,2764,642.0
0,2780,1771.0
0,2781,1124.0
0,2782,1141.0
0,2783,955.0
0,2784,1294.0
0,2785,723.0
0,2786,1295.0
0,2787,1023.0
0,2788,0.01
0,2789,1367.0
0,2790,1051.0
0,2791,1212.0
0,2792,1643.0
0,2793,1127.0
0,2821,1307.0
0,2822,1134.0
0,2823,2494.0
0,2831,1786.0
0,2832,1586.0
0,2833,1315.0
0,2839,1083.0
0,2840,1609.0
0,2841,853.0
0,2843,2179.0
0,2845,1899.0
0,2866,1891.0
0,2882,1021.0
0,2883,190.0
0,2890,568.0
0,2918,1599.0
0,2919,2086.0
0,2935,1373.0
0,2937,1351.0
0,2938,2178.0
0,2939,1712.0
0,2940,1562.0
0,2976,1846.0
0,2997,1757.0
0,2999,1809.0
0,3000,1477.0
0,3001,2806.0
0,3002,906.0
0,3003,1701.0
0,3033,1528.0
0,3034,1637.0
0,3035,0.01
0,3141,858.0
0,3142,0.01
0,3143,600.0
0,3157,1285.0
0,3158,423.0
0,3159,880.0
0,3160,2293.0
0,3161,1247.0
0,3342,1322.0
0,3374,1349.0
0,3375,1289.0
0,3376,1472.0
0,3377,1652.0
0,3378,1597.0
0,3383,1550.0
0,3386,1259.0
0,3424,1015.0
0,3426,1327.0
0,3427,1542.0
0,3428,1375.0
0,3451,1435.0
0,3452,2148.0
0,3453,2079.0
0,3455,1548.0
0,3456,946.0
0,3457,1671.0
0,3458,858.0
0,3459,1548.0
0,3460,1869.0
0,3461,933.0
0,3462,1486.0
0,3468,1272.0
0,3469,744.0
0,3476,437.0
0,3477,1257.0
0,3478,791.0
0,3479,891.0
0,3480,1104.0
0,3481,903.0
0,3482,2434.0
0,3483,1317.0
0,3485,1963.0
0,3492,905.0
0,3494,1097.0
0,3495,1269.0
0,3496,694.0
0,3514,1757.0
0,3515,1913.0
0,3576,1461.0
0,3593,1832.0
0,3597,1868.0
0,3598,1194.0
0,3610,530.0
0,3611,1117.0
0,3612,995.0
0,3614,87.0
0,3658,3823.0
0,3719,1511.0
0,3720,0.01
0,3721,1757.0
0,3722,1715.0
0,3738,2731.0
0,3748,1734.0
0,3765,1053.0
0,3771,971.0
0,3773,1619.0
0,3781,1201.0
0,3782,1085.0
0,3783,1445.0
0,3784,1345.0
0,3785,689.0
0,3787,971.0
0,3805,1530.0
0,3807,1537.0
0,3808,1522.0
0,3809,1106.0
0,3815,1806.0
0,3816,2509.0
0,3834,2554.0
0,3835,1011.0
0,3836,1645.0
0,3837,769.0
0,3849,1073.0
0,3855,816.0
0,3856,1010.0
0,3857,2065.0
0,3862,1494.0
0,3923,1120.0
0,3996,1159.0
0,4035,1393.0
0,4039,2222.0
0,4040,3188.0
0,4042,1351.0
0,4047,1171.0
0,4052,1551.0
0,4054,939.0
0,4055,492.0
0,4056,2629.0
0,4057,2582.0
0,4058,800.0
0,4059,1671.0
0,4061,950.0
0,4062,751.0
0,4064,778.0
0,4065,1004.0
0,4066,118.0
0,4067,854.0
0,4068,665.0
0,4134,1362.0
0,4140,1260.0
0,4143,868.0
0,4167,1285.0
0,4212,1481.0
0,4224,764.0
0,4227,1457.0
0,4228,1407.0
0,4229,1232.0
0,4230,1586.0
0,4241,1535.0
0,4243,1188.0
0,4244,822.0
0,4245,1165.0
0,4246,681.0
0,4291,1368.0
0,4292,511.0
0,4293,1493.0
0,4312,202.0
0,4397,557.0
0,4416,1145.0
0,4417,1281.0
0,4418,1087.0
0,4421,1097.0
0,4422,1060.0
0,4423,2107.0
0,4424,1744.0
0,4433,1248.0
0,4434,1844.0
0,4435,988.0
0,4436,480.0
0,4437,1570.0
0,4438,679.0
0,4505,896.0
0,4514,751.0
0,4518,1064.0
0,4519,952.0
0,4523,775.0
0,4524,1142.0
0,4553,903.0
0,4575,920.0
0,4610,1123.0
0,4615,957.0
0,4617,1382.0
0,4624,1250.0
0,4626,759.0
0,4627,1466.0
0,4693,1085.0
0,4695,1043.0
0,4696,945.0
0,4758,633.0
0,4762,1022.0
0,4763,1028.0
0,4776,1546.0
0,4777,1462.0
0,4778,1202.0
0,4779,1166.0
0,4819,792.0
0,4820,1136.0
0,4855,964.0
0,4861,930.0
0,4862,1415.0
0,4863,813.0
0,4885,643.0
0,4900,88.0
0,4925,353.0
0,4943,324.0
0,4950,1672.0
0,4962,1047.0
0,4972,1370.0
0,4973,0.01
0,5013,909.0
0,5023,95.0
0,5037,1327.0
0,5041,168.0
0,5059,1456.0
0,5066,5504.0
0,5087,1049.0
0,5139,0.01
8,285,1141.0
8,299,1158.0
8,300,393.0
8,337,1817.0
8,338,223.0
8,339,1428.0
8,353,731.0
8,366,921.0
8,413,155.0
8,461,5257.0
8,463,1044.0
8,464,1804.0
8,465,1288.0
8,466,1468.0
8,467,1589.0
8,489,1502.0
8,490,1562.0
8,491,1419.0
8,492,1361.0
8,493,900.0
8,620,1241.0
8,621,2055.0
8,622,1710.0
8,623,1386.0
8,624,2046.0
8,625,2738.0
8,626,2158.0
8,627,1921.0
8,628,2930.0
8,629,855.0
8,630,1598.0
8,631,1052.0
8,632,1304.0
8,633,1286.0
8,735,1024.0
8,740,2001.0
8,741,1687.0
8,742,1115.0
8,743,1032.0
8,744,1119.0
