GEOID,DISTRICT
01133000007,5
01133000002,5
01133000004,5
01133000005,5
01133000003,5
01133000001,5
01063000202,5
01057001101,5
01057000101,5
01057001701,5
01069000101,4
01063000104,5
01063000201,5
01063000401,5
01063000501,5
01069000331,4
01069000501,4
01069000311,4
01069000181,4
01069000410,4
01069000352,4
01069000323,4
01069000371,4
01069000211,4
01069000141,4
01069000251,4
01069000271,4
01069000121,4
01069000233,4
01069000341,4
01063000105,5
01077000115,1
01077000108,1
01077000004,1
01077000005,1
01077000103,1
01103003011,1
01103000101,1
01103001501,1
01103002801,1
01103001301,1
01103000403,1
01103000402,1
01103000501,1
01103000303,1
01069000131,4
01017000014,4
01017000013,4
01017000007,4
01017000012,4
01103002101,1
01103002201,1
01063000301,5
01017000006,4
010170001-A,4
01017000005,4
01017000002,4
010170007-A,4
01041000003,4
01041000014,4
01041000012,4
010330006-1,1
010330016-1,1
010330016-4,1
010330016-2,1
010330016-3,1
010330016-7,1
010330016-6,1
010330017-3,1
010330014-1,1
010330014-2,1
010330014-3,1
010330017-4,1
010330017-1,1
010330011-1,1
010330002-2,1
01085000031,6
01077000008,1
01077000003,1
01071000004,0
01071000028,0
01071000001,0
01071000002,0
01071000003,0
01071000006,0
01113000501,4
01039000021,4
01039000001,4
01071000015,0
01049000003,0
01049000004,0
01039000007,4
01103001001,0
01103001901,1
01103001502,1
01095000026,0
01095000028,0
01095000010,0
01095000001,0
01095000015,0
01095000021,0
01095000019,0
01095000012,0
01095000002,0
01095000007,0
01095000008,0
01095000030,0
01113000002,4
01113000706,4
01083000101,1
01083001001,1
01083001401,1
01083000201,1
01083000801,1
01083000401,1
01083000301,1
01039000023,4
010130012.2,6
01071000021,0
01113000405,4
01113000301,4
01075001301,5
01103000901,0
01103000701,1
01075002001,5
01049000002,0
01049000001,0
01103003012,1
01103001601,1
01103000401,1
01103000309,1
01103000601,1
01103000201,1
01103000307,1
01103000308,1
01103003015,1
01077000001,1
01077000006,1
01017000008,4
01017000009,4
01017000010,4
010170010-A,4
01017000001,4
01017000003,4
010170003-A,4
01017000004,4
01071000039,0
01071000038,0
01071000029,0
01071000010,0
010330017-2,1
010330002-4,1
010330002-3,1
010330002-1,1
010330002-5,1
01103003010,1
01103001401,1
01071000030,0
01095000024,0
01085000131,6
01103002401,0
010330004-1,1
010330017-5,1
010330017-6,1
01071000020,0
01071000014,0
01071000022,0
01071000013,0
01071000018,0
01075000701,5
01031000029,4
01031000028,4
01005000011,4
01005000007,4
01005000009,4
01005000006,4
01005000010,4
01005000008,4
0100500008A,4
01013000009,6
01013000008,6
01013012.4A,6
01035000131,6
01013012.4B,6
01013000002,6
010130012.3,6
01083000901,1
01071000024,0
01113000702,4
01075001501,5
01075001401,5
010330018-1,1
010330007-1,1
01035000061,6
01083001101,1
01039000003,4
01039000014,4
01001000018,6
01001000016,6
01001000013,6
01001000004,6
01001000007,6
01001000011,6
01077000104,1
01019000010,0
01031000011,4
01031000026,4
01031000013,4
01031000012,4
01031000016,4
01031000025,4
01031000003,4
01031000017,4
010330003-1,1
010330013-1,1
010330008-1,1
01039000009,4
01031000020,4
01031000023,4
01077000012,1
01077000007,1
01077000106,1
01083000501,1
01039000018,4
01039000015,4
01083001301,1
010130014.5,6
01013000018,6
01071000032,0
01085000051,6
01013000017,4
01075001701,5
01075000301,5
01075002201,5
01075000201,5
01035000041,6
01035000062,6
01035000152,6
01077000011,1
010330001-1,1
01077000102,1
01077000100,1
01077000015,1
01077000107,1
01035000081,6
01035000101,6
01035000111,6
01073003040,5
