GEOID,DISTRICT
39061031AKJ,6
39061031ABK,0
39061031BAE,0
39061031AEK,0
39061031BKQ,6
39061031BLU,6
39061031BMA,6
39061031AYG,6
39061031AOO,6
39061031BQN,6
39061031AHE,6
39167084ABR,4
39167084ACY,4
39167084ACM,4
39061031BNQ,0
39061031BKN,6
39061031ABE,0
39061031AFB,6
39061031BQM,6
39061031AFA,6
39061031AJP,6
39061031AVB,0
39061031AFD,6
39061031AFC,6
39061031AWL,6
39061031ANR,6
39061031BDM,0
39061031BDT,0
39061031BAQ,0
39061031AZK,0
39061031BHE,6
39061031BOM,6
39061031AKY,6
39061031AJA,0
39061031ACB,0
39061031AJN,6
39061031BEY,6
39061031BFB,6
39061031BOI,6
39061031ABB,0
39061031AUG,6
39061031AUJ,6
39061031AKL,6
39061031AMU,6
39061031ACI,0
39061031BEB,6
39061031BDZ,6
39061031AXW,6
39061031ASP,0
39061031AMC,6
39061031AMD,6
39061031BMW,0
39061031ARE,0
39061031BHG,6
39061031BHV,6
39061031AAF,0
39061031BMP,0
39077039ABE,14
39077039ABG,14
39077039ACK,14
39077039ABP,14
39077039ABQ,14
39013007ACL,5
39013007AAB,5
39013007ACF,5
39013007AAE,5
39077039ACF,14
39077039ACI,14
39061031AFM,0
39061031BMO,0
39061031AGN,6
39061031AGQ,6
39061031AFF,6
39061031AWN,6
39061031BOF,0
39061031ARG,0
39061031BMX,0
39061031AQZ,0
39061031AXK,0
39061031AKX,6
39061031BAS,0
39061031BKL,0
39005003ACO,14
39013007ADK,5
39013007ADW,5
39013007ABZ,5
39013007ADI,5
39127064AAY,4
39127064ABM,4
39127064AAQ,4
39127064AAR,4
39127064AAP,4
39129065ABD,3
39129065AAQ,3
39129065AAR,3
39077039ACM,14
39077039ABS,14
39005003ABI,14
39005003ABJ,14
39005003ACH,14
39005003AAB,14
39005003ABZ,14
39005003ACB,14
39077039ABT,14
39077039AAD,14
39077039ABU,14
39077039ABC,14
39077039ABA,14
39013007ACN,5
39013007ACO,5
39013007ABG,10
39013007ADD,5
39013007ADE,10
39083042AAY,14
39059030ABE,4
39059030AAJ,4
39059030AAG,4
39059030ABR,10
39059030ACR,10
39059030AAX,4
