#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
82,UT20C_I081K01N04,True,1805292.395071,0.001760,0.000000,1.000000,0.000000,0.000000
100,UT20C_I099K01N04,True,1805505.473757,0.001050,0.000118,0.999612,0.004522,0.000776
54,UT20C_I053K01N04,True,1805519.018761,0.000800,0.000126,0.998878,0.011931,0.002250
30,UT20C_I029K01N04,True,1806218.419737,0.001190,0.000513,0.998832,0.012814,0.002343
42,UT20C_I041K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
12,UT20C_I011K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
27,UT20C_I026K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
75,UT20C_I074K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
32,UT20C_I031K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
73,UT20C_I072K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
84,UT20C_I083K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
71,UT20C_I070K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
24,UT20C_I023K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
63,UT20C_I062K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
95,UT20C_I094K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
85,UT20C_I084K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
21,UT20C_I020K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
40,UT20C_I039K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
18,UT20C_I017K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
26,UT20C_I025K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
66,UT20C_I065K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
49,UT20C_I048K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
60,UT20C_I059K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
11,UT20C_I010K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
90,UT20C_I089K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
5,UT20C_I004K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
29,UT20C_I028K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
78,UT20C_I077K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
35,UT20C_I034K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
44,UT20C_I043K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
37,UT20C_I036K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
67,UT20C_I066K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
57,UT20C_I056K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
3,UT20C_I002K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
9,UT20C_I008K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
80,UT20C_I079K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
96,UT20C_I095K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
56,UT20C_I055K01N04,True,1806244.511481,0.001610,0.000527,0.999473,0.005739,0.001055
