GEOID,POP,X,Y
25001010100,3664,-70.19792113452965,42.05771454051548
25001010206,3566,-70.01813896061230,41.92361081843165
25001010208,2454,-70.06566749752690,42.01339194330112
25001010304,2672,-69.97363788553427,41.82429293388562
25001010306,3080,-69.97887444835972,41.86077579074259
25001010400,3345,-69.98343195347140,41.75706159613954
25001010500,2962,-69.95198726145742,41.77369769618289
25001010600,3134,-69.95871162836303,41.69760459464841
25001010700,3460,-69.97321764983400,41.61688650000000
25001010800,4919,-70.10345535101180,41.74255307885460
25001010900,5399,-70.03567448551551,41.74982361756790
25001011002,4604,-70.10274531795632,41.68994532878107
25001011100,5075,-70.03981105909597,41.71162819453485
25001011200,3761,-70.05563984092881,41.67955140055938
25001011300,2569,-70.19900130727365,41.73297471442753
25001011400,3052,-70.15436690342693,41.73467272732474
25001011500,4132,-70.15385286775789,41.69685523354710
25001011600,3003,-70.13532597499130,41.66386842672735
25001011700,1918,-70.16775149767432,41.66367989301476
25001011801,2443,-70.23139908342941,41.71498446442122
25001011802,4460,-70.21591885900203,41.69895544929160
25001012001,5978,-70.19232371745562,41.68064337916016
25001012002,3265,-70.20416229376893,41.65404187454950
25001012101,5608,-70.23852109435271,41.66961160046479
25001012102,3269,-70.25222001556298,41.63792566382432
25001012200,5055,-70.33263812175539,41.71150370594988
25001012502,3709,-70.29439575267199,41.63778516395277
25001012601,3298,-70.31714648247771,41.66333212171751
25001012602,5668,-70.30048145131893,41.65623538086100
25001012700,4642,-70.34180344662704,41.64534228443973
25001012800,4120,-70.34495481856720,41.67439289748972
25001012900,4373,-70.37191884625278,41.66269978512961
25001013002,2988,-70.39299154669533,41.62788635044750
25001013100,5969,-70.41073261923755,41.67884823962530
25001013200,5137,-70.43657224202342,41.63033704619590
25001013300,3275,-70.50213350772411,41.76311836753379
25001013400,3893,-70.43815587662688,41.73872653162106
25001013500,6884,-70.45256790025853,41.69794789430951
25001013600,6203,-70.49521793383401,41.70076533285781
25001013700,5435,-70.59608977023761,41.76227378318151
25001013800,5054,-70.53961192186686,41.78361944043949
25001013900,4890,-70.60452475076512,41.72756276867363
25001014002,4284,-70.61631243176153,41.68217334719773
25001014100,797,-70.54471978196331,41.70102167272093
25001014300,4593,-70.63147346039264,41.62657713288892
25001014402,7201,-70.59337617813449,41.61033910120818
25001014500,5481,-70.53222578897454,41.58989640607357
25001014600,4378,-70.55627344788842,41.57760187226995
25001014700,3646,-70.58103890573732,41.56388366685313
25001014800,3591,-70.60550413970059,41.55574739224784
25001014900,3627,-70.64625972040841,41.54593595622119
25001015001,4449,-70.47547037007615,41.65649942621843
25001015002,4147,-70.50580288678665,41.63433354874189
25001015100,4193,-70.48607623014519,41.61087473483244
25001015200,2267,-70.48793072793403,41.57297236663808
25001015300,3957,-70.29008514271258,41.67358800648208
25001990000,0,-70.21440792743813,41.79868976214534
25003900100,3406,-73.25290055669427,42.45170074432483
25003900200,4260,-73.24090478155753,42.45532158013399
25003900300,2848,-73.23956660605073,42.46697206489277
25003900400,4742,-73.25128868901415,42.48315391046849
25003900500,3266,-73.30239340055651,42.46486716835877
25003900600,4190,-73.26169876833916,42.45642351916437
25003900700,2820,-73.30076924613081,42.43215013407582
25003900800,4781,-73.24694901052959,42.41942180101068
25003900900,5131,-73.25733540634643,42.43744698338430
25003901100,3533,-73.20749847691481,42.47463433321111
