#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
88,CA20C_I087K01N52,True,7134775.386129,0.011220,0.063162,0.679905,1.083999,0.929571
24,CA20C_I023K01N52,True,7138535.258733,0.020680,0.063722,0.690501,1.065305,0.867906
71,CA20C_I070K01N52,True,7145358.307816,0.041810,0.064739,0.734213,0.950463,0.747986
73,CA20C_I072K01N52,True,7152675.362092,0.008340,0.065829,0.641860,1.145938,1.018999
42,CA20C_I041K01N52,True,7153669.677124,0.009670,0.065978,0.746501,0.907934,0.718358
75,CA20C_I074K01N52,True,7161071.684646,0.013420,0.067081,0.686193,1.070892,0.903892
87,CA20C_I086K01N52,True,7168879.008759,0.012760,0.068244,0.734567,0.930787,0.738780
16,CA20C_I015K01N52,True,7222578.470892,0.016470,0.076246,0.700594,1.012481,0.853021
74,CA20C_I073K01N52,True,7251417.449795,0.092860,0.080543,0.704969,1.041066,0.847626
37,CA20C_I036K01N52,True,7252027.488603,0.012000,0.080634,0.687721,1.024802,0.888616
45,CA20C_I044K01N52,True,7253931.255360,0.013040,0.080918,0.660330,1.087254,0.970052
7,CA20C_I006K01N52,True,7254906.899633,0.011310,0.081063,0.639959,1.117887,1.000879
34,CA20C_I033K01N52,True,7260276.472357,0.012590,0.081863,0.682452,0.984322,0.846553
79,CA20C_I078K01N52,True,7265273.770730,0.015260,0.082608,0.737628,0.915136,0.712185
3,CA20C_I002K01N52,True,7280394.388970,0.018120,0.084861,0.676333,1.035822,0.933313
77,CA20C_I076K01N52,True,7312250.232747,0.011820,0.089608,0.704195,1.012963,0.828283
43,CA20C_I042K01N52,True,7325650.478100,0.011460,0.091605,0.702877,1.023357,0.820595
49,CA20C_I048K01N52,True,7336573.974143,0.011490,0.093232,0.704737,1.004132,0.818569
76,CA20C_I075K01N52,True,7342182.463940,0.015090,0.094068,0.628512,1.167835,1.066329
32,CA20C_I031K01N52,True,7365341.437089,0.009700,0.097519,0.696217,1.036690,0.884318
61,CA20C_I060K01N52,True,7390169.142196,0.012950,0.101219,0.695221,1.081487,0.890134
59,CA20C_I058K01N52,True,7404246.059479,0.011200,0.103316,0.670996,1.120963,0.979643
97,CA20C_I096K01N52,True,7410095.027242,0.009200,0.104188,0.735923,0.970652,0.711150
18,CA20C_I017K01N52,True,7414401.035882,0.011900,0.104829,0.694737,1.002902,0.835480
38,CA20C_I037K01N52,True,7417201.214419,0.022520,0.105247,0.707053,1.028879,0.842191
69,CA20C_I068K01N52,True,7420893.992128,0.011040,0.105797,0.687543,1.052425,0.939464
90,CA20C_I089K01N52,True,7426405.508295,0.009880,0.106618,0.662585,1.119331,0.968311
19,CA20C_I018K01N52,True,7428064.703895,0.010650,0.106865,0.700097,1.033230,0.832710
85,CA20C_I084K01N52,True,7435533.873678,0.009150,0.107978,0.675653,1.085161,0.937880
2,CA20C_I001K01N52,True,7439439.380777,0.013770,0.108560,0.703190,1.025052,0.838738
64,CA20C_I063K01N52,True,7456984.010089,0.024390,0.111175,0.660295,1.136707,0.981093
60,CA20C_I059K01N52,True,7457824.175035,0.018320,0.111300,0.713532,0.950530,0.814324
68,CA20C_I067K01N52,True,7461351.030710,0.008130,0.111826,0.723116,0.986296,0.770540
33,CA20C_I032K01N52,True,7469049.888214,0.011670,0.112973,0.652184,1.126241,1.011187
82,CA20C_I081K01N52,True,7480046.049463,0.010740,0.114611,0.734061,0.937498,0.748114
10,CA20C_I009K01N52,True,7485064.964246,0.011720,0.115359,0.653484,1.146112,1.046237
86,CA20C_I085K01N52,True,7564340.177482,0.011710,0.127172,0.664529,1.094716,0.944169
78,CA20C_I077K01N52,True,7638057.483725,0.065160,0.138157,0.693449,1.047734,0.859977
72,CA20C_I071K01N52,True,7673723.753105,0.022350,0.143471,0.672071,1.084256,0.939285
17,CA20C_I016K01N52,True,7722724.836916,0.010650,0.150773,0.648785,1.153996,1.034261
96,CA20C_I095K01N52,True,7776630.789833,0.009750,0.158806,0.720595,0.953015,0.807660
