GEOID,POP,X,Y
06001400100,3038,-122.23188184389195,37.86765689582518
06001400200,2001,-122.24959147009562,37.84813777344886
06001400300,5504,-122.25447799703423,37.84058408300806
06001400400,4112,-122.25744464445809,37.84828409927615
06001400500,3644,-122.26473529124144,37.84854521593189
06001400600,1788,-122.26488813146638,37.84199094291691
06001400700,4508,-122.27226612679492,37.84170212696728
06001400800,3917,-122.28323385537834,37.84541760359060
06001400900,2514,-122.28026006809452,37.83940828443198
06001401000,6097,-122.27188651204172,37.83120436985098
06001401100,4966,-122.26383984401137,37.83048410413105
06001401200,2989,-122.25791573462470,37.83060101252891
06001401300,5887,-122.26670542925164,37.81813874722574
06001401400,5355,-122.27340899522834,37.82074241956843
06001401500,2661,-122.28063363498705,37.82292860179670
06001401600,2971,-122.28148232108120,37.81737129130103
06001401700,6121,-122.31416357586048,37.82064809824205
06001401800,1981,-122.29825536609542,37.80950985883890
06001402200,3250,-122.29621884917341,37.80632651755775
06001402400,2459,-122.28245756455337,37.81203047972611
06001402500,2010,-122.28478029547169,37.80573057341315
06001402600,1226,-122.27995511347623,37.80427007396514
06001402700,1827,-122.27709806931266,37.81033253873709
06001402801,2941,-122.27073987291467,37.80954971089461
06001402802,1453,-122.27355613934394,37.80701656175079
06001402900,1917,-122.26670341935788,37.80718529061928
06001403000,3007,-122.27072731984522,37.80043415304694
06001403100,1690,-122.27550116891811,37.80227412218437
06001403301,1999,-122.26695500901137,37.79810650246998
06001403302,3220,-122.26639134511662,37.79358885358592
06001403401,3031,-122.25837901067953,37.80475809201481
06001403402,1524,-122.26577500000000,37.80238900000000
06001403501,5880,-122.26005017082063,37.81773987802820
06001403502,2148,-122.25696348515186,37.81594440127321
06001403600,4717,-122.25348123068089,37.81352390103137
06001403701,2786,-122.25866558827757,37.81121339081348
06001403702,2149,-122.25209330129509,37.80949787739706
06001403800,3710,-122.24166607583419,37.81482360013912
06001403900,3943,-122.24877131898374,37.81717844942767
06001404000,3049,-122.25366280037434,37.82331258944526
06001404101,3139,-122.24986959973151,37.83008767092532
06001404102,2516,-122.25106674843977,37.82602186352733
06001404200,3641,-122.23448301795285,37.83610503161214
06001404300,3416,-122.23816586380227,37.84542497896956
06001404400,5621,-122.21498415812314,37.84622767147686
06001404501,1771,-122.21574248812946,37.82625465575637
06001404502,6194,-122.20247489979286,37.83462783303435
06001404600,4551,-122.19123916960181,37.81993047377131
06001404700,1982,-122.20697470969002,37.81333086048146
