GEOID,DISTRICT
2400107-002,2
2400105-004,2
2400124-000,2
2400120-000,2
2400107-001,2
2402102-016,2
2402102-006,2
2400902-004,6
2400903-007,6
2400903-006,6
2402117-001,2
2402118-001,2
2402118-002,2
2402121-001,2
2402121-005,2
2402121-007,2
2402121-006,2
2402121-008,2
2402109-002,2
2402109-001,2
2402113-002,2
2402113-003,2
2402113-001,2
2400303-006,8
2400303-007,8
2400302-007,8
2400302-004,5
2400307-007,6
2400304-015,5
2400303-004,8
2400307-025,6
2400302-014,8
2400302-005,8
2400302-017,5
2400302-012,8
2402111-001,2
2402125-001,2
2402103-002,2
2402105-001,2
2402107-003,2
2402107-004,2
2402123-001,2
2402123-004,2
2402106-001,2
2402103-001,2
2402114-001,2
2402114-002,2
2400901-002,6
2400901-006,6
24009ZZZZZZ,6
2400901-003,6
2400903-005,6
2400903-004,6
2402102-011,2
2402107-002,2
2402107-005,2
2402109-009,2
2402109-003,2
2402112-001,2
2402112-002,2
2400903-008,6
2400901-005,6
2400901-007,6
2402110-001,2
2402102-010,2
2402102-005,2
2402102-018,2
2402102-015,2
2402102-007,2
2403321-005,5
2403302-003,1
2403306-022,1
2403306-021,1
2403310-009,5
2402102-004,2
2402102-001,2
2402104-001,2
2400901-004,6
2402124-002,2
2402124-004,2
2402124-005,2
2402124-006,2
2402109-005,2
2402109-004,2
2402108-001,2
2402116-001,2
2402102-003,2
2402109-007,2
2402109-006,2
2402107-001,2
2402107-007,2
2400903-001,6
2402121-002,2
2402102-008,2
2402121-003,2
2402101-002,2
2403304-001,6
2403320-005,5
2403320-001,5
2403301-004,5
2403301-005,5
2403301-006,5
2403318-002,1
2403318-015,1
2403302-002,1
2403306-029,1
2403306-028,1
2403306-014,1
2403314-008,5
2403314-012,5
2403317-002,1
2403314-009,5
2403314-013,5
2403314-017,5
2403314-001,5
2403314-014,5
2403312-015,1
2403317-010,1
2403317-013,1
2403307-009,5
2401506-001,7
2401506-002,7
2401505-005,7
2401506-003,7
2401509-001,7
2401505-002,7
2401505-004,7
2401507-002,7
2401507-004,7
2401507-003,7
2401507-001,7
2401504-001,7
2401504-002,7
2401503-006,7
2402121-004,2
2402101-001,2
2402101-003,2
2403318-001,1
2403320-007,1
2403320-018,1
2403317-003,1
2403312-001,1
2403312-002,1
2403302-005,1
2403302-097,1
2403302-098,1
2403316-001,1
2403319-001,1
2403319-004,1
2403313-014,1
2403313-020,1
2403313-005,5
2403313-013,1
2403313-012,1
2403306-010,1
2403318-007,1
2400902-008,6
2400902-005,6
2400902-002,6
2402115-002,2
2402126-001,2
2400111-000,2
2400123-000,2
2400106-001,2
2400106-099,2
2400122-001,2
2400122-002,2
2400104-002,2
2400104-005,2
2400303-015,6
2400304-004,5
2400306-027,6
2400302-022,8
2400302-008,8
2400306-012,6
2402701-001,5
2402701-013,5
2400301-015,8
2400301-016,8
2400301-013,8
2402701-015,5
2402701-021,5
2402702-018,4
2402706-030,5
2402705-014,4
2402702-004,4
2400305-017,6
2400301-001,8
2403708-009,6
2403708-011,6
2403708-006,6
24037ZZZZZZ,6
2403701-002,6
2403705-002,6
2403706-003,6
2403701-001,6
2403703-002,6
2403706-001,6
2403709-001,6
2403708-002,6
2403707-001,6
2403702-001,6
2403704-003,6
2403708-001,6
2403702-002,6
2403703-004,6
2402702-006,4
2402702-012,4
2402706-027,5
2402702-010,4
2402706-001,5
2402701-006,5
2400129-002,2
2400106-003,2
2400114-000,2
2400126-000,2
2400118-000,2
2402311-001,2
2400307-027,6
2400303-022,8
2400303-020,8
2400307-023,6
2400303-017,6
2400302-013,8
2400102-000,2
2400104-004,2
2402703-005,4
2402706-029,5
2402706-012,5
2402705-016,4
2402706-033,5
2402706-026,5
2400301-022,5
2400301-025,5
2400301-006,5
2400307-017,5
2400307-015,5
2400307-026,5
2400307-018,5
2400306-004,6
2400306-001,6
2400306-013,6
2400306-015,6
2400103-000,2
2402703-004,4
2402703-006,4
2402701-007,4
2402706-014,4
2402706-016,4
2402704-003,4
2402701-016,5
2402701-002,5
2402701-014,5
2402701-018,5
2402702-016,4
2402706-004,5
2402706-009,4
2401503-003,7
2401503-004,7
2401502-002,7
24015ZZZZZZ,7
2401503-005,7
2401505-001,7
2401505-006,7
2403308-001,6
2403313-003,1
2403313-008,1
2403310-006,5
2403310-001,5
2403310-014,5
2403317-007,1
2403307-010,5
2403307-007,5
2403311-003,1
2403311-005,1
2403302-001,1
2403305-001,1
2403312-010,1
2403312-006,1
2400901-001,6
2402107-006,2
2400106-006,2
2400108-000,2
2400116-000,2
2400129-001,2
2403318-006,1
2403318-009,1
2403306-017,1
2403306-001,1
2403306-011,1
2403314-004,5
2403306-006,1
2403306-016,1
2403320-010,5
2403320-021,5
2403321-009,5
2403312-013,1
2403309-010,1
2403311-004,1
2403311-001,1
2403314-011,5
2403314-016,5
2403310-002,5
2403310-005,5
2403310-013,5
2403309-008,1
2403321-003,5
2403307-006,5
2403306-005,1
2403316-004,1
2403321-002,5
2403321-095,1
2403321-094,5
2403702-004,6
2403708-004,6
2401502-001,7
2401505-003,7
2401501-001,7
2401503-002,7
2401503-007,7
2400113-000,2
2402309-001,2
2403314-003,5
2403313-010,1
2403315-002,1
2403313-025,1
2403313-016,1
2403313-007,1
2403312-011,1
2403321-004,5
2403301-008,5
2403320-019,5
2403320-008,5
2403320-014,5
2403320-002,1
2403320-097,5
2403320-015,5
2403320-012,5
2403320-011,5
2403320-013,5
2403316-003,1
2403319-099,5
2403307-008,5
2403321-006,5
2403301-002,5
2403310-012,5
2403316-002,1
2403306-026,1
2403306-024,1
2403306-012,1
2403306-009,1
2403307-016,5
2403507-001,6
2403501-001,6
2400301-008,8
2403502-001,6
2401901-001,6
2401901-002,6
2401915-001,6
2401915-003,6
2401907-011,6
2401907-005,6
2401913-001,6
2401907-010,6
2401909-001,6
2401907-006,6
2401907-007,6
2401907-003,6
2404101-002,6
2404103-001,6
24041ZZZZZZ,6
2451027-005,8
2451027-018,8
2451027-025,8
2451008-001,8
2400504-007,4
2400504-010,4
2400509-019,7
2400509-015,8
2400509-017,7
2400502-011,4
2400502-030,4
2400514-010,7
2400515-011,7
2403109-027,2
2403109-013,2
2403106-013,2
2403104-006,3
2403104-001,3
2403104-005,3
2403109-001,3
2403109-020,3
2403109-032,3
2403113-018,3
2403104-020,3
2403104-042,3
2403104-029,3
2403104-016,3
2403104-023,3
2403109-002,3
2403109-010,3
2403109-038,3
2403109-036,3
2403109-016,3
2403109-015,2
2403109-028,3
2403107-008,3
2403105-003,3
2403105-013,5
2403105-005,3
2403104-036,3
2403104-034,3
2403104-041,3
2403106-015,2
2403106-007,2
2403106-011,2
2403106-003,2
2403106-005,2
2403106-016,2
2403109-003,2
2403102-003,2
2403102-001,2
2403102-008,2
2403102-005,2
2403102-004,2
2403113-002,3
2403113-030,3
2403113-029,3
2403113-027,3
2400509-010,7
2400509-026,7
2400514-008,7
2400514-009,7
2400509-006,8
2400509-005,8
2400515-018,7
2400513-006,8
2400508-013,7
2400503-007,4
2400514-012,7
2400501-004,4
2400501-003,4
2400501-010,4
2451026-024,8
2451027-026,8
2451013-007,8
2451015-002,4
2451027-067,4
2451011-002,8
2451012-012,8
2451027-013,7
2401917-001,6
2401917-002,6
2401904-001,6
2401905-001,6
2400303-021,8
2403113-067,1
2403110-005,3
2403102-002,2
2403104-017,3
2403104-010,3
2403108-012,3
2403109-025,2
2403113-003,3
2400503-001,4
2400515-016,7
2400501-001,4
2400501-005,4
2400511-003,7
2400515-022,7
2400513-003,8
