#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
6,MS20C_I005K01N04,True,1957990.726240,0.006630,0.012230,0.875294,0.595728,0.303851
67,MS20C_I066K01N04,True,1957990.726240,0.006630,0.012230,0.875294,0.595728,0.303851
29,MS20C_I028K01N04,True,1960188.912187,0.003600,0.013367,0.869679,0.615124,0.319808
9,MS20C_I008K01N04,True,1960188.912187,0.003600,0.013367,0.869679,0.615124,0.319808
81,MS20C_I080K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
45,MS20C_I044K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
74,MS20C_I073K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
36,MS20C_I035K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
62,MS20C_I061K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
89,MS20C_I088K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
92,MS20C_I091K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
28,MS20C_I027K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
30,MS20C_I029K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
69,MS20C_I068K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
58,MS20C_I057K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
5,MS20C_I004K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
11,MS20C_I010K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
86,MS20C_I085K01N04,True,1960191.276466,0.003770,0.013368,0.869637,0.615271,0.319966
50,MS20C_I049K01N04,True,1960203.170580,0.003600,0.013374,0.870236,0.613095,0.317885
46,MS20C_I045K01N04,True,1960203.170580,0.003600,0.013374,0.870236,0.613095,0.317885
61,MS20C_I060K01N04,True,1960203.170580,0.003600,0.013374,0.870236,0.613095,0.317885
82,MS20C_I081K01N04,True,1960203.170580,0.003600,0.013374,0.870236,0.613095,0.317885
71,MS20C_I070K01N04,True,1960203.170580,0.003600,0.013374,0.870236,0.613095,0.317885
66,MS20C_I065K01N04,True,1960203.170580,0.003600,0.013374,0.870236,0.613095,0.317885
98,MS20C_I097K01N04,True,1960211.801193,0.005100,0.013379,0.878096,0.585006,0.294421
54,MS20C_I053K01N04,True,1960216.654347,0.004370,0.013381,0.877696,0.586441,0.295827
38,MS20C_I037K01N04,True,1960228.554723,0.004090,0.013387,0.877809,0.586012,0.295425
18,MS20C_I017K01N04,True,2053685.529268,0.001000,0.061702,0.759098,0.848916,0.646032
90,MS20C_I089K01N04,True,2060796.340385,0.002830,0.065378,0.744053,0.880432,0.693598
88,MS20C_I087K01N04,True,2069567.879763,0.001130,0.069913,0.734300,0.897939,0.723058
93,MS20C_I092K01N04,True,2069567.879763,0.001130,0.069913,0.734300,0.897939,0.723058
44,MS20C_I043K01N04,True,2069567.879763,0.001130,0.069913,0.734300,0.897939,0.723058
19,MS20C_I018K01N04,True,2069567.879763,0.001130,0.069913,0.734300,0.897939,0.723058
42,MS20C_I041K01N04,True,2069567.879763,0.001130,0.069913,0.734300,0.897939,0.723058
2,MS20C_I001K01N04,True,2069567.879763,0.001130,0.069913,0.734300,0.897939,0.723058
